"age","condition","limits","compr","persp","change"
"old","self distanced",0.431206762073248,0.505161058198098,0.0364665408450815,-2.46142625190919
"old","self distanced",1.50163337098657,0.374477235467956,0.884877857922468,-0.654522918172718
"young","self distanced",-0.253901623962974,-0.358901596416988,0.032142801142776,-0.0397175908925993
"old","self immersed",-0.604006542383415,-0.92949703043683,0.112260882306388,-0.364877918777421
"young","self immersed",0.746098376037026,-0.358901596416988,0.032142801142776,-0.0397175908925993
"young","self immersed",-0.253901623962974,-0.358901596416988,0.032142801142776,-0.0397175908925993
"old","self distanced",1.71088507158036,1.70644031494808,0.607937142604083,2.05683074223917
"old","self immersed",-0.289114928419636,0.206440314948082,-0.392062857395917,2.05683074223917
"old","self immersed",-2.25390162396297,-0.358901596416988,-0.967857198857224,-1.0397175908926
"young","self immersed",-0.53357993347009,-0.0601808531669725,0.460672199383775,2.44202541495905
"old","self immersed",-0.359541537332961,0.337124137678225,0.259525825526697,1.2499274085027
"old","self immersed",-0.218688319506311,-1.42424350778206,-0.543651540318531,0.863734075975635
"young","self immersed",-0.359541537332961,0.337124137678225,0.259525825526697,0.249927408502698
"old","self distanced",1.78131168049369,1.57575649221794,-0.0436515403185309,-2.13626592402436
"young","self immersed",-0.359541537332961,-0.162875862321775,-0.240474174473303,2.2499274085027
"young","self immersed",1.78131168049369,-0.42424350778206,-0.543651540318531,-1.13626592402436
"old","self immersed",-1.25390162396297,-0.358901596416988,0.032142801142776,1.9602824091074
"young","self distanced",0.501633370986573,-0.625522764532044,-0.615122142077532,-0.654522918172718
"young","self immersed",-0.639219846840078,-1.86415511907176,-0.811944776232305,-1.26832958564566
"young","self immersed",-0.359541537332961,0.337124137678225,0.259525825526697,-1.7500725914973
"young","self immersed",0.640458462667039,-0.662875862321775,0.259525825526697,0.249927408502698
"old","self immersed",0.710885071580364,0.206440314948082,0.607937142604083,3.05683074223917
"old","self immersed",0.781311680493689,-2.92424350778206,0.956348459681469,0.863734075975635
"young","self distanced",0.746098376037026,0.141098403583012,-1.96785719885722,-0.0397175908925993
"old","self immersed",-3.21868831950631,-0.92424350778206,0.456348459681469,0.863734075975635
"young","self immersed",NA,NA,NA,NA
"young","self immersed",-0.218688319506311,-0.42424350778206,0.456348459681469,-2.13626592402436
"young","self immersed",-0.498366629013427,-0.125522764532044,-0.115122142077532,-0.654522918172718
"young","self distanced",0.431206762073248,-0.994838941801902,0.0364665408450815,-0.461426251909187
"young","self immersed",-1.7096464557534,-0.733471296341616,-0.160356093309691,-1.07523291938212
"young","self distanced",-0.253901623962974,-1.35890159641699,-0.967857198857224,-0.0397175908925993
"young","self immersed",-0.253901623962974,-0.358901596416988,-0.967857198857224,-1.0397175908926
"old","self distanced",-3.21868831950631,0.57575649221794,-0.0436515403185309,0.863734075975635
"old","self distanced",1.71088507158036,-0.293559685051918,-0.392062857395917,-1.94316925776083
"old","self distanced",0.675671767123702,0.771782226313154,-0.31626851593461,1.15337907537093
"old","self immersed",-2.49836662901343,-1.12552276453204,0.384877857922468,1.34547708182728
"young","self immersed",-3.21868831950631,-0.92424350778206,-0.543651540318531,0.863734075975635
"young","self immersed",1.46642006652991,0.439819146833027,-1.03932780061623,0.442025414959048
"old","self distanced",-0.568793237926752,-0.494838941801902,0.0364665408450815,-1.46142625190919
"young","self immersed",-1.60400654238341,-0.92949703043683,0.112260882306388,-0.364877918777421
"young","self distanced",0.746098376037026,0.141098403583012,0.032142801142776,-2.0397175908926
"old","self distanced",-0.289114928419636,-0.793559685051918,-1.89206285739592,-1.94316925776083
"old","self immersed",-0.568793237926752,1.0051610581981,0.536466540845081,-0.461426251909187
"old","self immersed",-1.25390162396297,-0.358901596416988,0.032142801142776,-0.0397175908925993
"young","self distanced",0.431206762073248,1.0051610581981,-0.963533459154919,-0.461426251909187
"young","self distanced",-0.289114928419636,0.206440314948082,0.607937142604083,0.0568307422391663
"young","self immersed",0.46642006652991,-0.560180853166973,-0.0393278006162254,0.442025414959048
"young","self distanced",-0.253901623962974,-1.35890159641699,0.032142801142776,-1.0397175908926
"young","self immersed",1.78131168049369,0.57575649221794,-0.0436515403185309,-0.136265924024365
"young","self distanced",-0.498366629013427,-3.12552276453204,-1.11512214207753,1.34547708182728
"old","self immersed",-2.25390162396297,-0.858901596416988,-0.967857198857224,-0.0397175908925993
"young","self immersed",0.360780153159922,0.135844880928241,0.188055223767695,-0.268329585645655
"young","self immersed",0.431206762073248,0.505161058198098,1.03646654084508,0.538573748090813
"old","self distanced",-0.53357993347009,-0.560180853166973,-0.0393278006162254,-2.55797458504095
"young","self distanced",-0.568793237926752,0.505161058198098,0.536466540845081,0.538573748090813
"old","self immersed",-3.49836662901343,-1.62552276453204,-2.11512214207753,2.34547708182728
"old","self immersed",-1.21868831950631,0.0757564922179403,-0.0436515403185309,-1.13626592402436
"young","self immersed",0.46642006652991,-0.0601808531669725,-0.539327800616225,-0.557974585040952
"old","self immersed",-0.53357993347009,-0.0601808531669725,-0.539327800616225,-0.557974585040952
"old","self distanced",1.74609837603703,-0.358901596416988,-1.96785719885722,-2.0397175908926
"young","self distanced",-0.639219846840078,-0.364155119071759,0.188055223767695,-1.26832958564566
"young","self distanced",-0.253901623962974,-1.35890159641699,0.032142801142776,-0.0397175908925993
"young","self distanced",-0.639219846840078,-0.364155119071759,-0.811944776232305,0.731670414354345
"old","self immersed",0.431206762073248,0.505161058198098,0.0364665408450815,0.538573748090813
"young","self distanced",0.46642006652991,0.439819146833027,-0.539327800616225,-0.557974585040952
"old","self immersed",0.710885071580364,0.206440314948082,0.607937142604083,-0.943169257760834
"old","self immersed",0.431206762073248,0.00516105819809809,0.0364665408450815,0.538573748090813
"old","self immersed",0.710885071580364,0.706440314948082,0.607937142604083,-1.94316925776083
"old","self distanced",1.36078015315992,0.135844880928241,-0.311944776232305,0.731670414354345
"young","self immersed",NA,NA,NA,NA
"young","self distanced",-0.604006542383415,-0.42949703043683,0.112260882306388,-1.36487791877742
"young","self immersed",1.43120676207325,0.00516105819809809,-0.463533459154919,-0.461426251909187
"young","self immersed",-0.218688319506311,0.57575649221794,0.956348459681469,1.86373407597564
"young","self immersed",-1.53357993347009,-2.06018085316697,-1.53932780061623,-0.557974585040952
"young","self distanced",0.32556684870326,0.701186792293313,-0.236150434770998,-0.17178125251389
"young","self immersed",-1.28911492841964,-0.793559685051918,-0.392062857395917,0.0568307422391663
"young","self distanced",0.46642006652991,0.439819146833027,-0.0393278006162254,0.442025414959048
"old","self immersed",-0.218688319506311,0.0757564922179403,0.956348459681469,-2.13626592402436
"young","self distanced",0.710885071580364,-0.793559685051918,-0.892062857395917,1.05683074223917
"old","self immersed",0.781311680493689,-0.42424350778206,0.956348459681469,1.86373407597564
"young","self distanced",-0.639219846840078,-2.36415511907176,-1.8119447762323,-2.26832958564566
"young","self distanced",-0.53357993347009,-0.0601808531669725,0.460672199383775,0.442025414959048
"young","self immersed",NA,NA,NA,NA
"young","self immersed",0.46642006652991,0.439819146833027,-0.0393278006162254,NA
"old","self distanced",0.431206762073248,-0.494838941801902,0.0364665408450815,NA
"old","self immersed",0.746098376037026,0.641098403583012,0.532142801142776,2.9602824091074
"old","self immersed",1.50163337098657,1.37447723546796,0.884877857922468,-0.654522918172718
"young","self immersed",0.710885071580364,-1.29355968505192,-0.392062857395917,-0.943169257760834
"old","self distanced",-0.218688319506311,-0.92424350778206,-1.04365154031853,-0.136265924024365
"young","self distanced",0.501633370986573,-0.125522764532044,0.384877857922468,-0.654522918172718
"old","self distanced",-0.253901623962974,0.141098403583012,-0.467857198857224,-0.0397175908925993
"young","self immersed",1.78131168049369,1.57575649221794,-0.0436515403185309,-2.13626592402436
"old","self distanced",-0.253901623962974,-0.358901596416988,0.532142801142776,-1.0397175908926
"young","self immersed",-3.49836662901343,-3.62552276453204,-2.11512214207753,-2.65452291817272
"young","self distanced",-0.639219846840078,0.635844880928241,0.688055223767695,-0.268329585645655
"young","self immersed",-1.25390162396297,-0.358901596416988,-0.967857198857224,0.960282409107401
"young","self distanced",1.78131168049369,1.57575649221794,0.956348459681469,-0.136265924024365
"young","self immersed",0.46642006652991,-0.0601808531669725,-0.539327800616225,-1.55797458504095
"young","self immersed",-0.253901623962974,-0.358901596416988,0.032142801142776,-0.0397175908925993
"old","self immersed",0.46642006652991,-0.0601808531669725,-0.0393278006162254,1.44202541495905
"young","self distanced",0.360780153159922,0.635844880928241,0.188055223767695,-0.268329585645655
"old","self distanced",1.50163337098657,1.37447723546796,0.884877857922468,-0.654522918172718
"old","self immersed",1.50163337098657,-1.12552276453204,-1.11512214207753,-0.654522918172718
"old","self distanced",-1.25390162396297,0.141098403583012,0.032142801142776,0.960282409107401
"old","self immersed",0.746098376037026,-3.35890159641699,-0.967857198857224,0.960282409107401
"young","self distanced",0.395993457616585,-1.92949703043683,-0.887739117693612,-0.364877918777421
"old","self distanced",1.78131168049369,0.57575649221794,0.456348459681469,-0.136265924024365
"old","self distanced",-0.253901623962974,0.141098403583012,-0.467857198857224,-0.0397175908925993
"old","self immersed",-2.21868831950631,-0.92424350778206,-1.04365154031853,-1.13626592402436
"young","self distanced",1.78131168049369,1.57575649221794,0.956348459681469,2.86373407597564
"old","self distanced",-0.218688319506311,-0.42424350778206,-0.543651540318531,1.86373407597564
"young","self immersed",1.71088507158036,-0.293559685051918,1.10793714260408,-0.943169257760834
"old","self distanced",-2.21868831950631,-2.92424350778206,-2.04365154031853,-3.13626592402436
"young","self immersed",-3.21868831950631,0.0757564922179403,0.456348459681469,2.86373407597564
"young","self distanced",0.781311680493689,0.57575649221794,0.956348459681469,-0.136265924024365
"old","self immersed",0.431206762073248,0.505161058198098,1.03646654084508,-1.46142625190919
"old","self distanced",1.50163337098657,1.37447723546796,0.884877857922468,2.34547708182728
"old","self immersed",NA,NA,NA,NA
"young","self distanced",0.710885071580364,-0.793559685051918,-0.392062857395917,-0.943169257760834
"old","self immersed",-3.28911492841964,-1.79355968505192,-0.392062857395917,-2.94316925776083
"young","self distanced",1.71088507158036,1.70644031494808,1.10793714260408,NA
"old","self distanced",-0.394754841789624,1.9024660490433,0.835320166988004,1.34647574163446
"young","self immersed",-3.21868831950631,-2.42424350778206,-0.0436515403185309,0.863734075975635
"old","self distanced",-0.568793237926752,0.505161058198098,0.0364665408450815,0.538573748090813
"young","self immersed",0.360780153159922,-0.364155119071759,-0.311944776232305,0.731670414354345
"old","self immersed",0.46642006652991,-0.560180853166973,0.960672199383775,-0.557974585040952
"old","self distanced",0.360780153159922,0.635844880928241,1.1880552237677,-0.268329585645655
"young","self immersed",-0.218688319506311,0.0757564922179403,-0.0436515403185309,0.863734075975635
"young","self immersed",0.431206762073248,-0.494838941801902,0.0364665408450815,2.53857374809081
"old",NA,NA,NA,NA,NA
"old","self distanced",0.360780153159922,-0.364155119071759,0.188055223767695,0.731670414354345
