"id","reltime","task","occurence","eda","hr"
"8",44,"watch",1,17.04419,118.89288
"8",45,"baseline",1,15.86869,119.57884
"8",45,"watch",1,16.82258,119.32542
"8",46,"baseline",1,15.905,118.12541
"8",46,"watch",1,16.78909,119.51845
"8",47,"baseline",1,16.10133,118.60487
"8",47,"watch",1,16.72542,119.76
"8",48,"baseline",1,16.10616,119.87821
"8",48,"watch",1,16.58521,118.59576
"8",49,"baseline",1,15.93799,119.48442
"8",49,"watch",1,16.65614,119.07999
"8",50,"baseline",1,15.83967,119.2263
"8",50,"watch",1,16.51229,119.87821
"8",51,"baseline",1,15.75028,119.15967
"8",51,"watch",1,16.95846,119.928
"8",52,"baseline",1,15.68278,119.641
"8",52,"watch",1,17.62453,119.16372
"8",53,"baseline",1,15.65272,119.82848
"8",53,"watch",1,17.82784,117.38749
"8",54,"baseline",1,15.91531,119.62188
"8",54,"watch",1,17.83281,119.56
"8",55,"baseline",1,15.82739,119.88
"8",55,"watch",1,17.84481,119.7529
"8",56,"baseline",1,15.64038,119.90725
"8",56,"watch",1,17.29215,118.16961
"8",57,"baseline",1,15.79963,119.80716
"8",57,"watch",1,16.99147,118.08679
"8",58,"baseline",1,16.10656,119.88
"8",58,"watch",1,16.72965,119.64281
"8",59,"baseline",1,15.84008,118.42101
"8",59,"watch",1,16.57736,119.88179
"8",60,"baseline",1,15.73866,118.37334
"8",60,"watch",1,16.5288,116.14368
"8",61,"baseline",1,15.67198,118.65739
"8",62,"baseline",1,15.59927,118.67672
"8",63,"baseline",1,15.71739,118.03879
"8",64,"baseline",1,15.57299,115.95345
"8",65,"baseline",1,15.43729,118.72096
"8",66,"baseline",1,15.49597,118.53197
"8",67,"baseline",1,15.74901,119.42103
"8",68,"baseline",1,15.80983,119.5171
"8",69,"baseline",1,15.52079,117.417
"8",70,"baseline",1,15.36207,118.63792
"8",71,"baseline",1,15.26753,119.54531
"8",72,"baseline",1,15.18803,119.98573
"8",73,"baseline",1,15.12083,116.579
"8",74,"baseline",1,15.37711,118.82052
"8",75,"baseline",1,15.46236,119.27439
"8",76,"baseline",1,15.22822,119.52924
"8",77,"baseline",1,15.09632,119.8711
"8",78,"baseline",1,15.02201,117.05779
"8",79,"baseline",1,14.96188,119.82986
"8",80,"baseline",1,14.92642,117.11015
"8",81,"baseline",1,14.88358,119.13684
"8",82,"baseline",1,14.83756,118.366
"8",83,"baseline",1,14.89206,119.78507
"8",84,"baseline",1,14.87827,119.51845
"8",85,"baseline",1,14.9353,119.49855
"8",86,"baseline",1,14.81053,118.76577
"8",87,"baseline",1,14.81415,118.778
"8",88,"baseline",1,15.17152,119.61915
"8",89,"baseline",1,15.4892,119.43743
"8",90,"baseline",1,15.23614,118.02876
"9",0,"baseline",1,11.56072,86.21016
"9",0,"cell",1,13.94861,68.1818
"9",0,"cell",2,13.47648,71.09
"9",0,"cell",3,13.58992,65.7836
"9",0,"cell",4,12.41846,67.20972
"9",0,"cell",5,12.76398,65.9341
"9",0,"cell",6,12.12871,75.0939
"9",0,"cell",7,14.59926,71.0059
"9",0,"cell",8,13.35682,119.43829
"9",0,"cell",9,14.18515,118.90224
"9",0,"voicecall",1,13.74803,72.0288
"9",0,"voicecall",2,14.43962,66.62294
"9",0,"voicecall",3,13.8648,73.09762
"9",0,"voicecall",4,13.08885,68.61389
"9",0,"voicecall",5,12.75633,70.34
"9",0,"voicecall",6,13.53459,72.1154
"9",0,"watch",1,14.9599,71.97332
"9",0,"watch",2,14.68998,74.813
"9",0,"watch",3,13.40862,75.18109
"9",0,"watch",4,13.35023,66.71804
"9",0,"watch",5,13.46723,70.7547
"9",0,"watch",6,11.28605,63.84376
"9",0,"watch",7,12.39027,118.31527
"9",0,"watch",8,13.64122,112.42927
"9",0,"watch",9,14.21892,119.84
"9",1,"baseline",1,11.80604,77.84699
"9",1,"cell",1,13.87245,67.83924
"9",1,"cell",2,13.46519,69.04992
"9",1,"cell",3,13.43419,66.42238
"9",1,"cell",4,12.67055,70.27655
"9",1,"cell",5,13.0498,66.11224
"9",1,"cell",6,12.37238,73.40034
"9",1,"cell",7,14.47737,NA
"9",1,"cell",8,13.2822,118.586
"9",1,"cell",9,14.12879,119.39291
"9",1,"voicecall",1,12.70801,74.86961
"9",1,"voicecall",2,14.61571,72.79685
"9",1,"voicecall",3,13.94879,69.01453
"9",1,"voicecall",4,13.13529,73.90481
"9",1,"voicecall",5,12.74824,72.87096
"9",1,"voicecall",6,13.44817,69.74538
"9",1,"watch",1,14.93432,70.3272
"9",1,"watch",2,14.59804,70.56778
"9",1,"watch",3,13.44694,71.97834
"9",1,"watch",4,13.34073,64.5684
"9",1,"watch",5,13.7223,76.24685
"9",1,"watch",6,11.33926,66.24856
"9",1,"watch",7,13.43935,119.60155
"9",1,"watch",8,13.73688,116.42818
"9",1,"watch",9,14.76345,119.47749
"9",2,"baseline",1,11.98895,73.08313
"9",2,"cell",1,13.61462,71.61506
"9",2,"cell",2,13.47069,67.14412
"9",2,"cell",3,13.35037,71.03078
"9",2,"cell",4,12.7813,75.36274
"9",2,"cell",5,13.10183,68.7862
"9",2,"cell",6,12.67643,68.48882
"9",2,"cell",7,14.54863,NA
"9",2,"cell",8,13.25361,118.64633
"9",2,"cell",9,14.19009,119.17006
"9",2,"voicecall",1,12.52284,70.42831
"9",2,"voicecall",2,14.8232,79.31372
"9",2,"voicecall",3,14.06502,67.50813
"9",2,"voicecall",4,13.11638,69.09642
"9",2,"voicecall",5,12.73623,68.02426
"9",2,"voicecall",6,13.30968,66.56133
"9",2,"watch",1,15.06901,70.56381
"9",2,"watch",2,15.35804,69.29618
"9",2,"watch",3,14.16982,70.26539
"9",2,"watch",4,13.31896,65.94793
"9",2,"watch",5,14.33007,71.7123
"9",2,"watch",6,13.29052,68.20619
"9",2,"watch",7,13.3853,119.78943
"9",2,"watch",8,13.7386,119.4103
"9",2,"watch",9,15.19627,119.39713
"9",3,"baseline",1,12.24515,72.70763
"9",3,"cell",1,13.91513,76.26671
"9",3,"cell",2,13.39022,74.0739
"9",3,"cell",3,13.5176,79.2171
"9",3,"cell",4,12.76842,78.78136
"9",3,"cell",5,13.06237,83.00345
"9",3,"cell",6,12.75592,81.9971
"9",3,"cell",7,15.32408,NA
"9",3,"cell",8,13.60253,119.07994
"9",3,"cell",9,14.6921,119.10142
"9",3,"voicecall",1,13.32548,74.20753
"9",3,"voicecall",2,15.47428,74.89722
"9",3,"voicecall",3,13.93269,72.93693
"9",3,"voicecall",4,13.14882,68.65257
"9",3,"voicecall",5,12.76948,70.00419
"9",3,"voicecall",6,13.20067,71.87606
"9",3,"watch",1,14.79513,85.56012
"9",3,"watch",2,15.32946,81.15317
"9",3,"watch",3,14.08417,80.35828
"9",3,"watch",4,13.43278,68.65871
"9",3,"watch",5,14.49398,72.26139
"9",3,"watch",6,13.61211,69.68453
"9",3,"watch",7,12.95263,119.53883
"9",3,"watch",8,14.10499,118.47022
"9",3,"watch",9,15.47343,120
"9",4,"baseline",1,12.23509,77.97734
"9",4,"cell",1,14.05256,73.6975
"9",4,"cell",2,13.33313,80.04578
"9",4,"cell",3,14.29682,79.49368
"9",4,"cell",4,13.25639,89.8204
"9",4,"cell",5,13.24691,89.33937
"9",4,"cell",6,13.42283,91.81673
"9",4,"cell",7,15.90368,NA
"9",4,"cell",8,13.96847,118.76795
"9",4,"cell",9,15.11008,119.43838
"9",4,"voicecall",1,13.81413,77.8764
"9",4,"voicecall",2,15.74639,73.47567
"9",4,"voicecall",3,13.64568,83.94502
"9",4,"voicecall",4,13.26492,70.78421
"9",4,"voicecall",5,12.87373,72.23266
"9",4,"voicecall",6,13.14452,77.98107
"9",4,"watch",1,15.17933,87.85895
"9",4,"watch",2,16.06279,84.20067
"9",4,"watch",3,14.61493,85.67699
"9",4,"watch",4,13.69781,70.80065
"9",4,"watch",5,14.40416,77.48439
"9",4,"watch",6,14.23548,77.37027
"9",4,"watch",7,14.12432,119.09107
"9",4,"watch",8,14.21139,118.74375
"9",4,"watch",9,15.7631,118.38119
"9",5,"baseline",1,12.0135,79.52725
"9",5,"cell",1,14.37053,73.60719
"9",5,"cell",2,15.04062,80.17482
"9",5,"cell",3,13.99187,81.70945
"9",5,"cell",4,13.63018,89.2857
"9",5,"cell",5,14.53408,89.69303
"9",5,"cell",6,16.36128,NA
"9",5,"cell",7,14.1618,119.82947
"9",5,"cell",8,15.42399,117.22558
"9",5,"voicecall",1,15.72015,72.68906
"9",5,"voicecall",2,13.8718,82.96105
"9",5,"voicecall",3,13.30472,71.67475
"9",5,"voicecall",4,12.92202,77.48754
"9",5,"voicecall",5,13.19256,73.1807
"9",5,"watch",1,16.05134,81.1621
"9",5,"watch",2,16.74576,83.23303
"9",5,"watch",3,15.1737,79.26744
"9",5,"watch",4,13.72827,78.41243
"9",5,"watch",5,14.3428,74.54647
"9",5,"watch",6,15.01404,81.91469
"9",5,"watch",7,12.88443,118.24139
"9",5,"watch",8,14.25109,119.80364
"9",5,"watch",9,16.09025,118.44316
"9",6,"baseline",1,11.73908,75.14244
"9",6,"cell",1,14.86933,77.2767
"9",6,"cell",2,14.13809,74.5714
"9",6,"cell",3,14.99585,77.80271
"9",6,"cell",4,16.22797,NA
"9",6,"cell",5,14.28589,118.92213
"9",6,"cell",6,15.78657,119.76147
"9",6,"voicecall",1,14.38786,71.71245
"9",6,"voicecall",2,13.36569,70.83522
"9",6,"voicecall",3,13.16162,70.35406
"9",6,"watch",1,16.28365,75.4717
"9",6,"watch",2,16.93064,77.0218
"9",6,"watch",3,15.48791,75.2823
"9",6,"watch",4,14.06747,78.0234
"9",6,"watch",5,14.36535,78.2269
"9",6,"watch",6,15.38701,75.3769
"9",6,"watch",7,15.33099,118.25103
"9",6,"watch",8,14.31496,119.76
"9",6,"watch",9,16.27542,118.022
"9",7,"baseline",1,11.55534,77.0149
"9",7,"cell",1,14.94581,77.821
"9",7,"cell",2,14.07598,71.28649
"9",7,"cell",3,14.9991,78.39385
"9",7,"cell",4,15.6941,NA
"9",7,"cell",5,14.26065,119.6648
"9",7,"cell",6,15.85553,116.15463
"9",7,"voicecall",1,14.52444,71.92537
"9",7,"voicecall",2,13.38858,73.8007
"9",7,"voicecall",3,13.10845,74.9064
"9",7,"watch",1,14.57491,70.6714
"9",7,"watch",2,15.56903,73.14389
"9",7,"watch",3,15.32448,119.32242
"9",7,"watch",4,14.36494,118.08034
"9",7,"watch",5,16.21852,119.19084
"9",8,"baseline",1,11.49518,84.54508
"9",8,"cell",1,15.02746,85.89057
"9",8,"cell",2,15.16814,79.15328
"9",8,"cell",3,13.96878,NA
"9",8,"cell",4,14.13348,119.06228
"9",8,"cell",5,15.85108,118.76526
"9",8,"voicecall",1,14.40497,78.7402
"9",8,"voicecall",2,13.47856,81.96511
"9",8,"voicecall",3,13.18553,81.46093
"9",8,"watch",1,14.73663,71.90383
"9",8,"watch",2,15.04741,70.52431
"9",8,"watch",3,15.56668,120
"9",8,"watch",4,14.43424,119.76
"9",8,"watch",5,16.08254,119.19
"9",9,"baseline",1,11.70067,76.82422
"9",9,"cell",1,15.03876,87.3362
"9",9,"cell",2,14.89683,82.67989
"9",9,"cell",3,13.81651,NA
"9",9,"cell",4,14.7458,117.53624
"9",9,"cell",5,15.70177,119.89143
"9",9,"voicecall",1,14.20947,87.80511
"9",9,"voicecall",2,13.56384,76.91118
"9",9,"watch",1,14.74125,66.74249
"9",9,"watch",2,14.33097,71.93846
"9",9,"watch",3,16.14847,119.13657
"9",9,"watch",4,14.44726,117.24917
"9",9,"watch",5,15.87371,119.65422
"9",10,"baseline",1,11.79719,78.41599
"9",10,"cell",1,14.13164,NA
"9",10,"cell",2,15.48065,116.4906
"9",10,"cell",3,15.46686,119.76567
"9",10,"voicecall",1,14.20372,84.12446
"9",10,"voicecall",2,13.95811,79.74884
"9",10,"watch",1,14.68775,65.09606
"9",10,"watch",2,14.08696,79.6813
"9",10,"watch",3,16.41508,118.68832
"9",10,"watch",4,14.44043,119.92421
"9",10,"watch",5,10.80836,120
"9",11,"baseline",1,11.86422,75.38524
"9",11,"cell",1,14.10705,NA
"9",11,"cell",2,15.66479,119.32421
"9",11,"cell",3,15.21333,118.56326
"9",11,"voicecall",1,14.1472,83.77154
"9",11,"watch",1,16.57077,119.40478
"9",11,"watch",2,14.51089,119.71152
"9",11,"watch",3,NA,118.63388
"9",12,"baseline",1,11.81458,69.83272
"9",12,"cell",1,13.9499,NA
"9",12,"cell",2,15.63751,119.34852
"9",12,"cell",3,15.01452,119.73406
"9",12,"voicecall",1,14.08988,82.41222
"9",12,"watch",1,6.43672,119.76133
"9",12,"watch",2,14.76665,119.62737
"9",12,"watch",3,NA,118.75046
"9",13,"baseline",1,11.68685,69.91421
"9",13,"cell",1,13.68258,NA
"9",13,"cell",2,15.44319,118.812
"9",13,"cell",3,14.91577,119.05588
"9",13,"voicecall",1,14.06358,80.3213
"9",13,"watch",1,NA,119.28177
"9",13,"watch",2,15.1285,118.853
"9",13,"watch",3,NA,119.82711
"9",14,"baseline",1,11.55824,70.96651
"9",14,"cell",1,13.72698,NA
"9",14,"cell",2,15.20196,119.48256
"9",14,"cell",3,14.77314,119.66083
"9",14,"watch",1,3.45059,119.04234
"9",14,"watch",2,15.13346,118.21661
"9",14,"watch",3,NA,119.36122
"9",15,"baseline",1,11.46231,69.98727
"9",15,"cell",1,13.58105,NA
"9",15,"cell",2,14.9269,118.56731
"9",15,"cell",3,14.69037,120
"9",15,"watch",1,3.74229,116.56518
"9",15,"watch",2,15.1297,118.18863
"9",15,"watch",3,NA,118.95188
"9",16,"baseline",1,11.41428,71.64176
"9",16,"cell",1,14.83101,118.89012
"9",16,"watch",1,15.11019,118.55404
"9",16,"watch",2,NA,118.76642
"9",17,"baseline",1,11.36305,74.08707
"9",17,"watch",1,15.08585,118.03138
"9",18,"baseline",1,11.33772,71.06131
"9",18,"watch",1,14.9657,118.76628
"9",19,"baseline",1,11.63653,68.5203
"9",19,"watch",1,14.86875,117.88126
"9",20,"baseline",1,11.88225,72.74607
"9",20,"watch",1,14.9409,119.29797
"9",21,"baseline",1,11.85469,70.92345
"9",21,"watch",1,15.38749,118.70576
"9",22,"baseline",1,11.71895,69.55529
"9",22,"watch",1,15.81186,117.90981
"9",23,"baseline",1,11.56056,73.10029
"9",23,"watch",1,15.96611,119.67409
"9",24,"baseline",1,11.52848,75.17537
"9",24,"watch",1,15.89251,119.66304
"9",25,"baseline",1,11.76049,71.40234
"9",25,"watch",1,15.6291,119.91439
"9",26,"baseline",1,11.78846,69.58762
"9",26,"watch",1,15.36181,119.31516
"9",27,"baseline",1,11.71726,73.42919
"9",27,"watch",1,15.14508,119.60991
"9",28,"baseline",1,11.59814,71.88657
"9",28,"watch",1,15.09592,120
"9",29,"baseline",1,11.47773,71.17014
"9",29,"watch",1,15.00221,119.80067
"9",30,"baseline",1,11.42742,76.90043
"9",30,"watch",1,14.87903,119.91761
"9",31,"baseline",1,11.38009,75.0603
"9",31,"watch",1,14.733,118.59355
"9",32,"baseline",1,11.33143,71.30465
"9",32,"watch",1,14.62245,117.70088
"9",33,"baseline",1,11.29808,73.46553
"9",33,"watch",1,14.73521,117.85515
"9",34,"baseline",1,11.26236,73.44053
"9",34,"watch",1,15.0433,119.53367
"9",35,"baseline",1,11.28178,72.96393
"9",35,"watch",1,15.13274,119.42903
"9",36,"baseline",1,11.31319,79.48436
"9",36,"watch",1,15.1091,119.37657
"9",37,"baseline",1,11.29573,86.30014
"9",37,"watch",1,15.01838,118.77549
"9",38,"baseline",1,11.2665,83.41114
"9",38,"watch",1,14.84377,119.97818
"9",39,"baseline",1,11.23308,78.56911
"9",39,"watch",1,14.75208,119.77791
"9",40,"baseline",1,11.26191,72.4025
"9",40,"watch",1,14.69077,118.74757
"9",41,"baseline",1,11.27163,70.39616
"9",41,"watch",1,14.6413,117.10097
"9",42,"baseline",1,11.24687,76.77406
"9",42,"watch",1,14.56923,119.24104
"9",43,"baseline",1,11.22691,75.64928
"9",43,"watch",1,14.49726,119.96794
"9",44,"baseline",1,11.24944,73.03783
"9",44,"watch",1,14.47295,118.74288
"9",45,"baseline",1,11.22711,75.56612
"9",45,"watch",1,14.50828,116.96781
"9",46,"baseline",1,11.185,71.67103
"9",46,"watch",1,14.44017,118.46175
"9",47,"baseline",1,11.14928,68.91393
"9",47,"watch",1,14.39039,119.98629
"9",48,"baseline",1,11.11406,70.63645
"9",48,"watch",1,14.35758,119.64734
"9",49,"baseline",1,11.08821,69.50884
"9",49,"watch",1,14.38116,118.93528
"9",50,"baseline",1,11.05738,66.9643
"9",50,"watch",1,14.423,119.862
"9",51,"baseline",1,11.03026,71.85832
"9",51,"watch",1,14.41717,119.03429
"9",52,"baseline",1,11.00977,75.31804
"9",53,"baseline",1,10.98935,70.00982
"9",54,"baseline",1,10.96466,70.99655
"9",55,"baseline",1,10.98822,78.56627
"9",56,"baseline",1,11.13206,78.45339
"9",57,"baseline",1,11.24089,73.11769
"9",58,"baseline",1,11.25474,76.23312
"9",59,"baseline",1,11.21298,72.67064
"9",60,"baseline",1,11.14798,68.3671
"9",61,"baseline",1,11.09495,72.73512
"9",62,"baseline",1,11.05709,76.81042
"9",63,"baseline",1,11.10398,74.68495
"9",64,"baseline",1,11.19465,72.7527
"9",65,"baseline",1,11.18524,75.16133
"9",66,"baseline",1,11.14628,73.65384
"9",67,"baseline",1,11.13468,74.21318
"9",68,"baseline",1,11.18684,81.18527
"9",69,"baseline",1,11.2044,89.63715
"9",70,"baseline",1,11.5698,88.98963
"9",71,"baseline",1,12.00067,95.00651
"9",72,"baseline",1,12.06952,84.75592
"9",73,"baseline",1,11.9529,79.30676
"9",74,"baseline",1,11.73262,83.54665
"9",75,"baseline",1,11.53994,76.71225
"9",76,"baseline",1,11.40431,68.87175
"9",77,"baseline",1,11.3018,70.41345
"9",78,"baseline",1,11.227,76.80739
"9",79,"baseline",1,11.16785,75.43751
"9",80,"baseline",1,11.12357,76.18791
"9",81,"baseline",1,11.10373,83.48797
"9",82,"baseline",1,11.08457,82.15836
"9",83,"baseline",1,11.05873,73.5941
"9",84,"baseline",1,11.03087,70.99627
"9",85,"baseline",1,11.00851,73.61767
"9",86,"baseline",1,10.9901,71.98096
"9",87,"baseline",1,11.11237,71.88832
"9",88,"baseline",1,11.34125,77.55215
"9",89,"baseline",1,11.3707,77.821
"9",90,"baseline",1,11.33002,70.45346
"10",0,"baseline",1,6.14068,70.02447
"10",0,"cell",1,14.51025,119.944
"10",0,"cell",2,16.72811,115.84859
"10",0,"cell",3,14.51671,119.048
"10",0,"cell",4,11.61695,119.78912
"10",0,"cell",5,11.29187,120
"10",0,"cell",6,11.58674,118.17382
"10",0,"voicecall",1,11.38189,119.34076
"10",0,"voicecall",2,12.81308,120
"10",0,"voicecall",3,14.21194,119.84
"10",0,"voicecall",4,11.02554,119.65236
"10",0,"voicecall",5,13.75172,118.94382
"10",0,"voicecall",6,10.74618,119.42541
"10",0,"watch",1,15.18093,119.68133
"10",0,"watch",2,13.2278,118.39174
"10",0,"watch",3,11.5559,119.34988
"10",0,"watch",4,19.69349,119.39291
"10",0,"watch",5,25.28333,111.39676
"10",0,"watch",6,13.50055,119.522
"10",0,"watch",7,10.95129,117.30176
"10",0,"watch",8,12.56248,119.11082
"10",1,"baseline",1,6.08511,70.18863
"10",1,"cell",1,10.61292,119.42352
"10",1,"cell",2,19.09018,118.78979
"10",1,"cell",3,14.47552,119.68561
"10",1,"cell",4,11.53433,118.53569
"10",1,"cell",5,11.23571,109.06981
"10",1,"cell",6,13.77948,119.7797
"10",1,"voicecall",1,11.32593,119.641
"10",1,"voicecall",2,12.94215,119.41487
"10",1,"voicecall",3,12.79151,119.92152
"10",1,"voicecall",4,10.74763,119.04196
"10",1,"voicecall",5,13.49157,117.06991
"10",1,"voicecall",6,10.70129,118.5431
"10",1,"watch",1,15.65379,118.57301
"10",1,"watch",2,13.14062,119.524
"10",1,"watch",3,11.47316,119.30355
"10",1,"watch",4,16.51839,119.14118
"10",1,"watch",5,26.403,114.98183
"10",1,"watch",6,13.24397,119.75743
"10",1,"watch",7,10.95924,118.85073
"10",1,"watch",8,12.48525,119.13614
"10",2,"baseline",1,6.14271,63.9075
"10",2,"cell",1,9.23822,119.60824
"10",2,"cell",2,17.24266,116.25215
"10",2,"cell",3,14.38548,118.28945
"10",2,"cell",4,11.50051,118.61803
"10",2,"cell",5,11.62352,119.21315
"10",2,"cell",6,14.40684,119.62745
"10",2,"voicecall",1,11.56142,119.5349
"10",2,"voicecall",2,11.52579,113.17475
"10",2,"voicecall",3,14.76772,119.24176
"10",2,"voicecall",4,10.66635,119.37191
"10",2,"voicecall",5,13.19471,117.54322
"10",2,"voicecall",6,10.67136,118.53752
"10",2,"watch",1,15.14176,118.44677
"10",2,"watch",2,12.77907,116.18815
"10",2,"watch",3,12.3967,119.47743
"10",2,"watch",4,19.13754,119.55815
"10",2,"watch",5,24.35057,118.15816
"10",2,"watch",6,13.72164,119.79654
"10",2,"watch",7,10.95579,119.41263
"10",2,"watch",8,12.75842,118.95551
"10",3,"baseline",1,6.04446,63.79893
"10",3,"cell",1,14.26275,113.57227
"10",3,"cell",2,22.9515,119.91504
"10",3,"cell",3,16.01367,119.77494
"10",3,"cell",4,12.10307,118.73946
"10",3,"cell",5,13.6796,120
"10",3,"cell",6,14.65133,119.45466
"10",3,"voicecall",1,10.60556,119.76949
"10",3,"voicecall",2,10.33034,119.13548
"10",3,"voicecall",3,14.5091,116.63534
"10",3,"voicecall",4,10.31172,117.41732
"10",3,"voicecall",5,12.97503,116.67688
"10",3,"voicecall",6,12.17237,119.35504
"10",3,"watch",1,14.98816,118.68921
"10",3,"watch",2,13.67697,114.58931
"10",3,"watch",3,14.50501,118.31934
"10",3,"watch",4,19.12469,119.37795
"10",3,"watch",5,21.39503,119.31769
"10",3,"watch",6,14.9686,119.62639
"10",3,"watch",7,11.40358,117.99953
"10",3,"watch",8,11.88473,118.38841
"10",4,"baseline",1,5.95569,65.6531
"10",4,"cell",1,15.53987,118.03795
"10",4,"cell",2,20.26227,118.70724
"10",4,"cell",3,17.85098,120
"10",4,"cell",4,13.40722,116.5205
"10",4,"cell",5,16.16993,119.49068
"10",4,"voicecall",1,5.86809,119.87665
"10",4,"voicecall",2,10.71685,120
"10",4,"voicecall",3,14.01104,118.41156
"10",4,"voicecall",4,10.81258,118.77465
"10",4,"voicecall",5,12.79519,118.68637
"10",4,"voicecall",6,12.43852,119.51868
"10",4,"watch",1,14.03414,119.40322
"10",4,"watch",2,14.29635,118.42274
"10",4,"watch",3,15.31324,118.87696
"10",4,"watch",4,17.39124,117.96146
"10",4,"watch",5,22.29561,118.91776
"10",4,"watch",6,15.3595,119.12155
"10",4,"watch",7,11.614,117.72203
"10",4,"watch",8,12.84344,118.01933
"10",5,"baseline",1,5.90372,65.21533
"10",5,"cell",1,19.44576,119.55584
"10",5,"cell",2,16.82647,119.80421
"10",5,"voicecall",1,11.86724,118.59043
"10",5,"voicecall",2,14.1049,119.57867
"10",5,"voicecall",3,10.75743,119.61267
"10",5,"voicecall",4,12.64161,119.62495
"10",5,"voicecall",5,12.72235,119.51712
"10",5,"watch",1,10.93256,119.17673
"10",5,"watch",2,13.67691,119.75693
"10",5,"watch",3,16.37662,118.07862
"10",5,"watch",4,21.14632,115.89796
"10",5,"watch",5,14.9135,120
"10",5,"watch",6,11.76706,119.13114
"10",5,"watch",7,13.48389,119.53957
"10",6,"baseline",1,5.85758,70.86229
"10",6,"cell",1,21.73139,119.39507
"10",6,"cell",2,15.1694,116.1557
"10",6,"voicecall",1,13.70581,117.74313
"10",6,"voicecall",2,10.40597,119.87636
"10",6,"voicecall",3,13.46979,119.69293
"10",6,"watch",1,10.01583,117.35963
"10",6,"watch",2,17.39631,119.48442
"10",6,"watch",3,14.54278,118.88041
"10",6,"watch",4,12.71021,119.72326
"10",6,"watch",5,14.20111,119.79789
"10",7,"baseline",1,5.82155,71.2362
"10",7,"cell",1,21.15762,119.18617
"10",7,"cell",2,15.38379,116.82492
"10",7,"voicecall",1,13.55657,119.93684
"10",7,"voicecall",2,8.56616,120
"10",7,"voicecall",3,14.02359,119.60968
"10",7,"watch",1,13.31475,119.93053
"10",7,"watch",2,14.46878,119.59716
"10",7,"watch",3,13.3396,120
"10",7,"watch",4,16.45885,118.51634
"10",8,"baseline",1,5.78404,68.04333
"10",8,"cell",1,19.38146,115.76307
"10",8,"voicecall",1,18.38634,118.64492
"10",8,"watch",1,14.79279,117.04697
"10",8,"watch",2,12.67001,118.52797
"10",8,"watch",3,16.44049,119.80667
"10",9,"baseline",1,5.74721,71.79389
"10",9,"cell",1,11.17633,119.01514
"10",9,"voicecall",1,20.66192,119.22863
"10",9,"watch",1,14.70084,118.72629
"10",9,"watch",2,12.4432,119.1075
"10",9,"watch",3,14.24489,118.80703
"10",10,"baseline",1,5.70301,81.16993
"10",10,"voicecall",1,19.27509,112.9822
"10",10,"watch",1,14.77395,118.812
"10",10,"watch",2,12.30874,119.47389
"10",10,"watch",3,14.79681,119.31516
"10",11,"baseline",1,5.7578,67.42871
"10",11,"voicecall",1,18.99751,117.63358
"10",11,"watch",1,15.7212,119.69006
"10",11,"watch",2,13.63897,117.98206
"10",11,"watch",3,14.72072,119.09431
"10",12,"baseline",1,5.81189,64.96954
"10",12,"voicecall",1,20.93902,118.25907
"10",12,"watch",1,15.95567,117.78014
"10",12,"watch",2,13.94303,119.43333
"10",12,"watch",3,15.48043,119.48035
"10",13,"baseline",1,5.74969,78.11
"10",13,"voicecall",1,19.52813,119.64669
"10",13,"watch",1,15.15007,119.2306
"10",13,"watch",2,13.38604,119.80257
"10",13,"watch",3,17.84612,119.5653
"10",14,"baseline",1,5.68866,80.6303
"10",14,"voicecall",1,18.31528,118.8326
"10",14,"watch",1,14.82451,118.33803
"10",14,"watch",2,12.93853,119.88632
"10",14,"watch",3,18.13291,118.00632
"10",15,"baseline",1,5.65869,81.43621
"10",15,"voicecall",1,17.4446,117.60307
"10",15,"watch",1,14.7279,119.52267
"10",15,"watch",2,16.36149,112.94567
"10",16,"baseline",1,5.62063,72.23437
"10",16,"voicecall",1,17.58756,119.76
"10",16,"watch",1,14.49831,118.58119
"10",17,"baseline",1,5.58825,66.6113
"10",17,"watch",1,14.56141,119.85607
"10",18,"baseline",1,5.55415,65.32121
"10",19,"baseline",1,5.52156,65.14954
"10",20,"baseline",1,5.49225,69.32359
"10",21,"baseline",1,5.46404,77.10338
"10",22,"baseline",1,5.43666,79.35041
"10",23,"baseline",1,5.39824,73.4003
"10",24,"baseline",1,5.36729,70.93561
"10",25,"baseline",1,5.33889,71.56972
"10",26,"baseline",1,5.31054,74.39241
"10",27,"baseline",1,5.28139,74.93704
"10",28,"baseline",1,5.25005,80.21191
"10",29,"baseline",1,5.2214,76.87998
"10",30,"baseline",1,5.19248,68.35431
"10",31,"baseline",1,5.16469,59.58964
"10",32,"baseline",1,5.13508,67.72327
"10",33,"baseline",1,5.09641,66.72964
"10",34,"baseline",1,5.06615,65.54187
"10",35,"baseline",1,5.03613,68.09901
"10",36,"baseline",1,5.00554,71.44239
"10",37,"baseline",1,4.97742,72.08056
"10",38,"baseline",1,4.9454,72.79457
"10",39,"baseline",1,4.91424,74.71765
"10",40,"baseline",1,4.88484,72.91737
"10",41,"baseline",1,4.85366,71.70537
"10",42,"baseline",1,4.82164,76.04636
"10",43,"baseline",1,4.77894,72.93527
"10",44,"baseline",1,4.74516,70.47493
"10",45,"baseline",1,4.71273,72.2022
"10",46,"baseline",1,4.68386,70.88033
"10",47,"baseline",1,4.65154,71.30509
"10",48,"baseline",1,4.6189,76.40762
"10",49,"baseline",1,4.59003,72.06858
"10",50,"baseline",1,4.55748,74.84626
