DROP,Participant,Age,Gender,Year,Anchortype,magnitude,Condition,pen,Proteindrink,lebron,slidy,Cheese,Figurine,TV,beachhouse,number,Notes,PenD,ProteindrinkD,SlidyD,CheeseD,FigurineD,TVD,LebronD,beachhouseD,NumberD,ZPenD,ZProteindrinkD,ZSlidyD,ZCheeseD,ZFigurineD,ZTVD,ZLebronD,ZbeachhouseD,ZNumberD,SUM2,mean,ZSco01,ZSco02,ZSco03,ZSco04,ZSco05,ZSco06,ZSco07,ZSco08,ZSco09,mean2
0,123,19,f,frosh,1,0,2,3.7,9.7,.48,36,3.9,34,4600,790000,9988, ,.288,.100000000000001,3.75,.95,15,398,.018,9800,1,.0820803461517324,.0137728664364967,-.598595907900145,-.783391882466396,-.158114777454531,-.820973245112881,-.561527518468949,-.665548626379438,-.127696360843978,-.361999510603809,-.402221678448677,.084278920520436,.0271794353051922,-.597967282149029,-.806734040422609,-.132232773869914,-.79841013928338,-.557066743435001,-.6569026567941,-.113618888843787,-.39460824099691
0,126,19,f,soph,1,0,2,4,9.6,.41,39,2,30,3000,700000,9335, ,-.012,.200000000000001,.75,2.85,19,1998,.088,99800,654,.0755213371804754,.023806871472626,-.890176239579188,.626925583787592,.0575838227270462,.429821357123978,.448430803186766,.219092519665581,-.0780073079015345,.0912998747663342,.101444305295927,.0778603670468734,.0370048073088766,-.892750265707831,.617686010815329,.080438465726529,.480469369890445,.449577601516456,.209262629936094,-.064963665028725,.110509480167116
0,129,20,f,soph,1,0,2,3.998,9.75,.49,39,4,40,4500,780000,9981, ,-.0100000000000002,.0500000000000007,.75,.85,9,498,.00800000000000001,19800,8,.0755650639069505,.00875586391843193,-.890176239579188,-.857619117532396,-.481662677726896,-.742798582473077,-.70580727870548,-.567255165707769,-.127163706371394,-.428816184027082,-.476462426696758,.0779031574033639,.0222667493033499,-.892750265707831,-.881703516803553,-.451239633264579,-.718480169960016,-.700873078428066,-.560662069379634,-.113097316766137,-.468737349289234
0,131,21,f,sr,1,0,2, ,9.2,.484,32,3.95,37,4000,799799,9827,"""not clear"" comment about a 2 questions (although answered)", ,.600000000000001,7.75,.899999999999999,12,998,.014,1,162, ,.0639428916171434,-.209822132328087,-.820505499999396,-.319888727590713,-.351925269274058,-.619239422563562,-.761866388491607,-.115445307974555, ,-.391843732075604, ,.0763062953236145,-.204923304070627,-.844218778613081,-.291736203567246,-.318830323343196,-.614589277432227,-.751208808401535,-.101622731057838,-.381352891395267
0,134,22,f,sr,1,0,2,3.8,9.5,.48,38,4,40,4500,792000,9890, ,.188,.300000000000001,1.75,.85,9,498,.018,7800,99,.0798940098279801,.0338408765087553,-.792982795686174,-.857619117532396,-.481662677726896,-.742798582473077,-.561527518468949,-.685207318513772,-.120239198227807,-.412830232229234,-.458700258032482,.0821394026959151,.046830179312561,-.79448927118823,-.881703516803553,-.451239633264579,-.718480169960016,-.557066743435001,-.676150774276993,-.106316879756688,-.450719711852954
0,135,19,m,frosh,1,0,2,3.1,9.78,.497,38,2,35,4850,799700,9975, ,.888,.0200000000000014,1.75,2.85,14,148,.001,100,14,.0951983640942463,.00574566240759319,-.792982795686174,.626925583787592,-.212039427499925,-1.01640990171239,-.806803110871052,-.760893283230957,-.126707145394894,-.298796605410596,-.331996228233996,.097116027467561,.0193191377022446,-.79448927118823,.617686010815329,-.185400583769025,-.99823506259179,-.801537512923212,-.750256026586132,-.112650254985294,-.323160837339839
0,8,20,f,soph,0,1,3,2,7,.49,10,2,10,3400,700000,3, ,2,3,30,3,40,1600,.01,100000,9997,.119510424014372,.304759012484247,1.95273199429149,.738266436386591,1.19000147368032,.11868619981756,-.676951326658174,.221058388879015,.632934226005429,.460099682890085,.511221869877872,.120907465676233,.312115223412041,1.98138382399048,.730140225386745,1.19696247360786,.162348091983456,-.672111811429453,.211187441684383,.631186038040382,.51934655248357
0,16,19,f,frosh,0,1,3,.5,4,.333,10,.75,30,2500,500000,9000,watched youtube videos and discussed them w/ friends during survey,3.5,6,30,4.25,20,2500,.167,300000,1000,.152305468870657,.605779163568128,1.95273199429149,1.66610687471158,.11150847277244,.822258163575793,1.58824090905536,2.18692760231239,-.0516789582566871,.903417969090115,1.00379774343346,.153000233044045,.606876383522575,1.98138382399048,1.66725868014855,.13360627562564,.881717815893733,1.58564764796167,2.1359991899737,-.0391831023334546,1.01181188309188
0,20,19,m,soph,0,1,3,3.5,8,.35,25,1,35,2000,700000,5000, ,.5,2,15,4,15,3000,.15,100000,5000,.0867153791580873,.204418962122954,.494830335896269,1.48053878704658,-.158114777454531,1.21313147677481,1.34296531665326,.221058388879015,.252695026076809,.513823889515326,.570915432794806,.0888146983084202,.213861503375197,.507468906196477,1.47983498919619,-.132232773869914,1.28136766251055,1.34117687847346,.211187441684383,.258858084895104,.583370821196652
0,23,21,m,jr,0,1,3,3,9,.45,10,1,5,1000,700000,1, ,1,1,30,4,45,4000,.05,100000,9999,.0976470607768489,.104078911761661,1.95273199429149,1.48053878704658,1.4596247239073,1.99487810317285,-.0998322857120514,.221058388879015,.633086412997596,.784381209712128,.87153467745792,.0995122874310244,.115607783338352,1.98138382399048,1.47983498919619,1.46280152310341,2.08066735574419,-.0968864714571923,.211187441684383,.631335058633996,.885049310184982
0,28,19,f,frosh,0,1,3,2,8,.35,50,3,20,3500,700000,59, ,2,2,-10,2,30,1500,.15,100000,9941,.119510424014372,.204418962122954,-1.93500576142909,-.00400591427340273,.650754973226382,.0405115371777561,1.34296531665326,.221058388879015,.62867299022476,.1268880916596,.140986768510667,.120907465676233,.213861503375197,-1.94905595679354,-.0195545384226958,.665284374616747,.0824181226600921,1.34117687847346,.211187441684383,.627013461419182,.143693194743229
0,34,19,f,frosh,0,1,3,3.2,7,.367,15,1.37,35,4000,725000,31, ,.8,3,25,3.63,15,1000,.133,75000,9969,.0932743881293443,.304759012484247,1.46676477482641,1.20589801730239,-.158114777454531,-.350361776021262,1.09768972425115,-.0246752628001573,.630803608115095,.426603770883269,.474004189870299,.0952332517819827,.312115223412041,1.49007885139248,1.20244792658669,-.132232773869914,-.317231723956728,1.09670610898525,-.0294140268517817,.629099749729782,.482978065245534
0,36,20,f,soph,0,1,3,1,9.9,.4,1,3,30,2500,750000,5001, ,3,.0999999999999996,39,2,20,2500,.1,50000,4999,.141373787251895,.0137728664364965,2.82747298932862,-.00400591427340273,.11150847277244,.822258163575793,.621566515470602,-.270408914479329,.252618932580726,.451615689866384,.501795210962649,.142302643921441,.027179435305192,2.86573277466689,-.0195545384226958,.13360627562564,.881717815893733,.622145203508134,-.270015495387947,.258783574598297,.515766409967631
0,42,18,f,frosh,0,1,3,2,8,.4,35,2,35,3000,780000,50, ,2,2,5,3,15,2000,.1,20000,9950,.119510424014372,.204418962122954,-.477104103033877,.738266436386591,-.158114777454531,.431384850376774,.621566515470602,-.565289296494336,.629357831689511,.154399684307806,.171555204786451,.120907465676233,.213861503375197,-.475141038999528,.730140225386745,-.132232773869914,.482067969276912,.622145203508134,-.558737257631344,.627684054090446,.181188372312542
0,45,20,f,soph,0,1,3,3.8,9.9,.488,35,3,43,4500,775000,23,had 1 headphone in ear,.2,.0999999999999996,5,2,7,500,.012,25000,9977,.0801563701868303,.0137728664364965,-.477104103033877,-.00400591427340273,-.589511977817684,-.741235089220281,-.648095374610868,-.516142566158502,.631412356083762,-.225075343240753,-.250083714711947,.0823961448348576,.027179435305192,-.475141038999528,-.0195545384226958,-.5575752530628,-.716881570573549,-.64335054443084,-.510616963924111,.629695832104239,-.242649833018804
0,51,19,f,frosh,0,1,3,1,8,.2,20,2,20,3000,700000,4500, ,3,2,20,3,30,2000,.3,100000,5500,.141373787251895,.204418962122954,.980797555361341,.738266436386591,.650754973226382,.431384850376774,3.50716172020122,.221058388879015,.290741774118496,.716595844792467,.796217605324963,.142302643921441,.213861503375197,.998773878794479,.730140225386745,.665284374616747,.482067969276912,3.49827190336944,.211187441684383,.296113233298674,.804222574858224
0,55,18,f,frosh,0,1,3,.5,9.5,.375,30,2,35,4000,795000,7000, ,3.5,.5,10,3,15,1000,.125,5000,3000,.152305468870657,.0539088865810139,.00886311643119601,.738266436386591,-.158114777454531,-.350361776021262,.982265916061929,-.712729487501839,.100508033910061,.0814911817263816,.0905457574737573,.153000233044045,.0664809233199299,.0161639335984741,.730140225386745,-.132232773869914,-.317231723956728,.981661040990797,-.703098138753043,.109837491280825,.10052457900457
0,60,21,f,soph,0,1,3,2,9,.4,38,.5,25,1000,700000,3, ,2,1,2,4.5,25,4000,.1,100000,9997,.119510424014372,.104078911761661,-.76868443471292,1.85167496237658,.381131722999411,1.99487810317285,.621566515470602,.221058388879015,.632934226005429,.5158148819967,.573127646663,.120907465676233,.115607783338352,-.76992402255833,1.85468237110091,.399445325121194,2.08066735574419,.622145203508134,.211187441684383,.631186038040382,.58510055129505
0,68,19,f,frosh,0,1,3,3,8.5,.25,12,.25,30,900,649000,979, ,1,1.5,28,4.75,20,4100,.25,151000,9021,.0976470607768489,.154248936942307,1.75834510650546,2.03724305004158,.11150847277244,2.07305276581265,2.78576291901856,.722355038304526,.558666973828056,1.02988303240024,1.14431448044472,.0995122874310244,.164734643356774,1.78486183495128,2.04210606205327,.13360627562564,2.16059732506756,2.77924022840411,.70201443749816,.558463988356613,1.15834856474938
0,69,19,f,soph,0,1,3,1,7,.365,30,3.3,25,3500,550000,6729,briefly chatted w/ friend,3,3,10,1.7,25,1500,.135,250000,3271,.141373787251895,.304759012484247,.00886311643119601,-.226687619471401,.381131722999411,.0405115371777561,1.12654567629846,1.69546029895405,.121129371348655,.359308690347427,.399231878163808,.142302643921441,.312115223412041,.0161639335984741,-.244462967565528,.399445325121194,.0824181226600921,1.12546737598386,1.65479625290137,.13002978171556,.402030632416501
0,70,17,m,frosh,0,1,3,3,9,.75,20,3,30,3800,700000,5000, ,1,1,20,2,20,1200,-.25,100000,5000,.0976470607768489,.104078911761661,.980797555361341,-.00400591427340273,.11150847277244,-.194012450741655,-4.42822509280797,.221058388879015,.252695026076809,-.285845804219492,-.317606449132769,.0995122874310244,.115607783338352,.998773878794479,-.0195545384226958,.13360627562564,-.15737178531,-4.41107652124915,.211187441684383,.258858084895104,-.30782856591254
0,74, ,x,frosh,0,1,3, ,9,.4,8,2,25,1500,725000,5000, , ,1,32,3,25,3500,.1,75000,5000, ,.104078911761661,2.14711888207752,.738266436386591,.381131722999411,1.60400478997383,.621566515470602,-.0246752628001573,.252695026076809, ,.728023377743283, ,.115607783338352,2.17790581302969,.730140225386745,.399445325121194,1.68101750912737,.622145203508134,-.0294140268517817,.258858084895104,.744463239694351
0,82,19,f,soph,0,1,3,3.7,9,.48,35,4.5,35,3000,730000,95000,little chatting w/ friend who came to table & tablemate,.3,1,5,.5,15,2000,.02,70000,-85000,.0823427065105827,.104078911761661,-.477104103033877,-1.11741444026339,-.158114777454531,.431384850376774,-.532671566421643,-.0738219931359917,-6.59571962142686,-.833704003308727,-.926337781454141,.0845356626593785,.115607783338352,-.475141038999528,-1.14409668413686,-.132232773869914,.482067969276912,-.528305476436387,-.0775343205590147,-6.44706862774747,-.902463056274948
0,86,20,f,soph,0,1,3,1,4,.4,25,2,30,1300,799000,4, ,3,6,15,3,20,3700,.1,1000,9996,.141373787251895,.605779163568128,.494830335896269,.738266436386591,.11150847277244,1.76035411525344,.621566515470602,-.752046871770507,.632858132509346,.43544900873382,.483832231926467,.142302643921441,.606876383522575,.507468906196477,.730140225386745,.13360627562564,1.8408774477741,.622145203508134,-.74159437371883,.631111527743574,.496992693328873
0,90,18,m,frosh,0,1,3,2,8,.357,30,2,5,2000,600000,7532, ,2,2,10,3,45,3000,.143,200000,2468,.119510424014372,.204418962122954,.00886311643119601,.738266436386591,1.4596247239073,1.21313147677481,1.24196948448769,1.2039929955957,.060026293993706,.624980391371431,.694422657079368,.120907465676233,.213861503375197,.0161639335984741,.730140225386745,1.46280152310341,1.28136766251055,1.24051244397831,1.17359331582904,.0701980133794265,.701060676315266
0,94,20,m,soph,0,1,3,3,4,.44,22,2,40,4000,500000,1,chatted w/ friends,1,6,18,3,10,1000,.06,300000,9999,.0976470607768489,.605779163568128,.786410667575312,.738266436386591,-.427738027681502,-.350361776021262,.0444474745244795,2.18692760231239,.633086412997596,.431446501443858,.479385001604287,.0995122874310244,.606876383522575,.802251889755278,.730140225386745,-.398071823365468,-.317231723956728,.046919863535873,2.1359991899737,.631335058633996,.481970150101889
0,98,20,f,soph,0,1,3,3.7,7,.472,34,3.17,31,3625,760000,843, ,.3,3,6,1.83,19,1375,.028,40000,9157,.0823427065105827,.304759012484247,-.379910659140862,-.130192213885602,.0575838227270462,-.0572067911219985,-.417247758232419,-.368702375150998,.569015689295395,-.0339558566514608,-.0377287296127342,.0845356626593785,.312115223412041,-.376880044479928,-.147002648270301,.080438465726529,-.017494338994113,-.413260408441935,-.366256082802413,.568597388722384,-.0305785313853729
0,102, ,x,frosh,0,1,3,.75,7,.37,30,2,30,2500,650000,67000, ,3.25,3,10,3,20,2500,.13,150000,-57000,.146839628061276,.304759012484247,.00886311643119601,.738266436386591,.11150847277244,.822258163575793,1.05440579618019,.712525692237359,-4.46510173109238,-.0565675412963283,-.062852823662587,.147651438482743,.312115223412041,.0161639335984741,.730140225386745,.13360627562564,.881717815893733,1.05356420848733,.692390378756713,-4.36078031714756,-.0437145352782378
0,106,20,f,soph,0,1,3,3.7,9.5,.39,30,2.5,30,4500,650000,1267, ,.3,.5,10,2.5,20,500,.11,150000,8733,.0823427065105827,.0539088865810139,.00886311643119601,.367130261056594,.11150847277244,-.741235089220281,.765846275707133,.712525692237359,.536752046956044,.189764236903208,.210849152114676,.0845356626593785,.0664809233199299,.0161639335984741,.355292843482025,.13360627562564,-.716881570573549,.765951538501199,.692390378756713,.537005022876157,.214949445360663
0,108,22,f,sr,0,1,3,3,7,.35,15,3,25,3000,650000,750, ,1,3,25,2,25,2000,.15,150000,9250,.0976470607768489,.304759012484247,1.46676477482641,-.00400591427340273,.381131722999411,.431384850376774,1.34296531665326,.712525692237359,.576092384431149,.530926490051206,.589918322279118,.0995122874310244,.312115223412041,1.49007885139248,-.0195545384226958,.399445325121194,.482067969276912,1.34117687847346,.692390378756713,.575526846325448,.596973246862953
0,110,21,m,sr,0,1,3,3,8,.48,18,1,10,2000,775000,287,Knew LeBron ave and told friend,1,2,22,4,40,3000,.02,25000,9713,.0976470607768489,.204418962122954,1.17518444314737,1.48053878704658,1.19000147368032,1.21313147677481,-.532671566421643,-.516142566158502,.611323673117751,.49234317440865,.547047971565167,.0995122874310244,.213861503375197,1.19529586783368,1.47983498919619,1.19696247360786,1.28136766251055,-.528305476436387,-.510616963924111,.610025113747154,.559770828593461
0,114,19,f,frosh,0,1,3,3.5,20,.27,5,.5,200,1500,500000,7, ,.5,-10,35,4.5,-150,3500,.23,300000,9993,.0867153791580873,-.999661642212567,2.43869921375656,1.85167496237658,-9.05568203494457,1.60400478997383,2.4972033985455,2.18692760231239,.632629852021096,.124251152098691,.138056835665212,.0888146983084202,-.965183137066937,2.47268879658849,1.85468237110091,-8.90492140722319,1.68101750912737,2.49162755841798,2.1359991899737,.630887996853153,.165068175119988
0,115,19,m,frosh,0,1,3,500,6,.35,27,.5,15,600,550000,1437, ,-496,4,13,4.5,35,4400,.15,250000,8563,-10.7684444682722,.405099062845541,.30044344811024,1.85167496237658,.920378223453353,2.30757675373206,1.34296531665326,1.69546029895405,.523816152621871,-.142103024952525,-.157892249947251,-10.5338913004376,.410368943448886,.310946917157276,1.85468237110091,.931123424112301,2.40038723303765,1.34117687847346,1.65479625290137,.524338272418943,-.122896778642973
0,122,19,f,frosh,0,1,3,3.7,9.98,.48,35,2,35,4000,750000,167, ,.3,.0199999999999996,5,3,15,1000,.02,50000,9833,.0823427065105827,.00574566240759302,-.477104103033877,.738266436386591,-.158114777454531,-.350361776021262,-.532671566421643,-.270408914479329,.620454892647756,-.034185143945812,-.0379834932731244,.0845356626593785,.0193191377022445,-.475141038999528,.730140225386745,-.132232773869914,-.317231723956728,-.528305476436387,-.270015495387947,.618966349364011,-.0299961259486807
0,130,20,f,soph,0,1,3,3,9.5,.485,15,2,10,1500,600000,9999,headphones in and funny comment on last question,1,.5,25,3,40,3500,.015,200000,1,.0976470607768489,.0539088865810139,1.46676477482641,.738266436386591,1.19000147368032,1.60400478997383,-.604811446539909,1.2039929955957,-.127696360843978,.562207861043684,.624675401159649,.0995122874310244,.0664809233199299,1.49007885139248,.730140225386745,1.19696247360786,1.68101750912737,-.60020864393292,1.17359331582904,-.113618888843787,.635995339257527
0,133,20,m,jr,0,1,3,2,9,.495,30,1.5,35,2000,780000,4122,friend stopped by during last page short non- survey convo.,2,1,10,3.5,15,3000,.005,20000,5878,.119510424014372,.104078911761661,.00886311643119601,1.10940261171659,-.158114777454531,1.21313147677481,-.74909120677644,-.565289296494336,.319505115638011,.140199637561133,.155777375067926,.120907465676233,.115607783338352,.0161639335984741,1.10498760729147,-.132232773869914,1.28136766251055,-.744014978925985,-.558737257631344,.324278125491773,.169814174164401
0,4,20,f,soph,1,1,1,3,9,.3,20,4,20,3500,730000,444, ,.988,.800000000000001,19.75,.85,29,1498,.198,69800,9545,.0973847004179987,.084010901689402,.956499194388088,-.857619117532396,.596830323180988,.03894804392496,2.0355081657886,-.0757878623494251,.598539965775744,.347431431528396,.38603492392044,.0992555452920819,.0959570393309833,.974208630164579,-.881703516803553,.612116564717637,.0808195232736248,2.03144728644017,-.079459132307304,.597507383883554,.392238813776864
0,6,19,f,frosh,1,1,1,7,70,.39,25,1.5,20,3500,750000,7353, ,-3.012,-60.2,14.75,3.35,29,1498,.108,49800,2636,.00993124746790566,-6.0367321703495,.470531974923015,.998061759117589,.596830323180988,.03894804392496,.736990323659827,-.272374783692763,.0728100013357128,-.338500328043226,-.376111475603585,.0136748323112482,-5.89751988291653,.482903657566577,.992533392720049,.612116564717637,.0808195232736248,.737190271502586,-.271940307136236,.082715743243026,-.351945133857558
0,11,21,m,jr,1,1,1,3.95,9.7,.472,29.75,3.99,30,4500,760000,4500,chatting/laughing w/ friends during part of survey,.0379999999999998,.100000000000001,10,.859999999999999,19,498,.026,39800,5489,.0766145053423516,.0137728664364967,.00886311643119601,-.850196394025796,.0575838227270462,-.742798582473077,-.446103710279725,-.370668244364432,.289904745661579,-.196302787454436,-.218114208282707,.0789301259591339,.0271794353051922,.0161639335984741,-.874206569165459,.080438465726529,-.718480169960016,-.442021675440548,-.368180894550702,.295293620033796,-.2116537476104
0,14,20,m,jr,1,1,1,3.8,5,.49,44,2,30,3000,750000,4789, ,.188,4.8,-4.25,2.85,19,1998,.00800000000000001,49800,5200,.0798940098279801,.485371103134576,-1.37614345904426,.626925583787592,.0575838227270462,.429821357123978,-.70580727870548,-.272374783692763,.267913725293484,-.0406815919547848,-.0452017688386498,.0821394026959151,.488971919478361,-1.38405523830583,.617686010815329,.080438465726529,.480469369890445,-.700873078428066,-.271940307136236,.273760144256532,-.0370448123341137
0,18,18,f,frosh,1,1,1,3,9,.35,30,2,7,3500,600000,42, ,.988,.800000000000001,9.75,2.85,42,1498,.148,199800,9947,.0973847004179987,.084010901689402,-.0154352445420576,.626925583787592,1.29785077377111,.03894804392496,1.31410936460595,1.20202712638227,.62912955120126,.527495080123849,.586105644582054,.0992555452920819,.0959570393309833,-.00840131503142599,.617686010815329,1.30329809340608,.0808195232736248,1.31241561147485,1.17166850408075,.627460523200025,.588906615093588
0,30,22,m,jr,1,1,1,3.6,9.6,.48,30,3,25,3000,760000,800, ,.388,.200000000000001,9.75,1.85,24,1998,.018,39800,9189,.0842666824754847,.023806871472626,-.0154352445420576,-.115346766872402,.327207072954017,.429821357123978,-.561527518468949,-.370668244364432,.571450681170063,.0373574890948328,.0415083212164809,.0864184383449568,.0370048073088766,-.00840131503142599,-.132008752994112,.346277515222083,.480469369890445,-.557066743435001,-.368180894550702,.570981718220213,.0506104603305926
0,31,21,m,jr,1,1,1,3,9,.39,10,3.5,10,3000,650000,42, ,.988,.800000000000001,29.75,1.35,39,1998,.108,149800,9947,.0973847004179987,.084010901689402,1.92843363331823,-.486482942202399,1.13607682363493,.429821357123978,.736990323659827,.710559823023926,.62912955120126,.526592417186716,.585102685763017,.0992555452920819,.0959570393309833,1.95681857536058,-.506856134898833,1.14379466370874,.480469369890445,.737190271502586,.690465567008424,.627460523200025,.591617268932782
0,32,21,f,jr,1,1,1,3.5,9.5,.3,15,2,30,2000,750000,9500, ,.488,.300000000000001,24.75,2.85,19,2998,.198,49800,489,.086453018799237,.0338408765087553,1.44246641385316,.626925583787592,.0575838227270462,1.21156798352202,2.0355081657886,-.272374783692763,-.0905627347552913,.513140834653836,.570156482948706,.0885579561694777,.046830179312561,1.46551360276258,.617686010815329,.080438465726529,1.27976906312409,2.03144728644017,-.271940307136236,-.077257864001903,.584560488134733
0,37,21,m,jr,1,1,1,3.99,9.5,.45,15,3,40,3950,725000,5062, ,-.00200000000000022,.300000000000001,24.75,1.85,9,1048,.048,74800,4927,.0757399708128506,.0338408765087553,1.44246641385316,-.115346766872402,-.481662677726896,-.312837937954157,-.128688237759358,-.0266411320135907,.247140200862723,.0734010709711087,.0815567455234541,.0780743188293255,.046830179312561,1.46551360276258,-.132008752994112,-.451239633264579,-.278865338681514,-.125647738455805,-.031338838600071,.253418833228183,.0916374035707301
0,46,20,m,jr,1,1,1,3.2,6,.42,30,1.5,30,3500,740000,6565,"asked if ""actual cost"" of Slidy was cost@ mass merch. Or cost to produce ""answer to the best of your ability",.788,3.8,9.75,3.35,19,1498,.078,59800,3424,.093012027770494,.385031052773282,-.0154352445420576,.998061759117589,.0575838227270462,.03894804392496,.304151042950235,-.174081323021094,.132771676249412,.182004285794987,.202226984216652,.0949765096430402,.390718199441517,-.00840131503142599,.992533392720049,.080438465726529,.0808195232736248,.305771266523391,-.17569971972177,.141429857127052,.211398464411334
0,49,19,f,frosh,1,1,1, ,9.8,.45,5,3,10,900,750000,5555, , ,0,34.75,1.85,39,4098,.048,49800,4434, ,.00373886140036719,2.41440085278331,-.115346766872402,1.13607682363493,2.07148927255986,-.128688237759358,-.272374783692763,.209626107293619, ,.664865266168444, ,.0173540633015076,2.44812354795859,-.132008752994112,1.14379466370874,2.15899872568109,-.125647738455805,-.271940307136236,.216685256902263,.681919932370755
0,53,20,f,jr,1,1,1,3,9,.45,3,1.5,23,4500,600000,7777, ,.988,.800000000000001,36.75,3.35,26,498,.048,199800,2212,.0973847004179987,.084010901689402,2.60878774056933,.998061759117589,.435056373044806,-.742798582473077,-.128688237759358,1.20202712638227,.0405463589963622,.459438813998533,.510487571109481,.0992555452920819,.0959570393309833,2.64464553699779,.992533392720049,.452613135020304,-.718480169960016,-.125647738455805,1.17166850408075,.0511233773967987,.518185402491438
0,57,18,f,frosh,1,1,1,3.5,5,.47,35,2,35,2000,750000,1200, ,.488,4.8,4.75,2.85,14,2998,.028,49800,8789,.086453018799237,.485371103134576,-.50140246400713,.626925583787592,-.212039427499925,1.21156798352202,-.417247758232419,-.272374783692763,.541013282736713,.15482665385479,.172029615394211,.0885579561694777,.488971919478361,-.499706287629429,.617686010815329,-.185400583769025,1.27976906312409,-.413260408441935,-.271940307136236,.541177599497357,.182872773567554
0,61, ,m,frosh,1,1,1,3,9,.45,25,2,40,4000,750000,1, ,.988,.800000000000001,14.75,2.85,9,998,.048,49800,9988,.0973847004179987,.084010901689402,.470531974923015,.626925583787592,-.481662677726896,-.351925269274058,-.128688237759358,-.272374783692763,.632249384540679,.0676451576905612,.0751612863228457,.0992555452920819,.0959570393309833,.482903657566577,.617686010815329,-.451239633264579,-.318830323343196,-.125647738455805,-.271940307136236,.630515445369117,.0842955217971414
0,63,18,f,frosh,1,1,1,2,9.2,.46,29,3.95,27,4300,700000,4732,1 headphone in ear,1.988,.600000000000001,10.75,.899999999999999,22,698,.038,99800,5257,.119248063655522,.0639428916171434,.0817581993509569,-.820505499999396,.219357772863229,-.586449257193469,-.272967997995888,.219092519665581,.272251054570236,-.0704272253466085,-.0782524726073428,.12065072353729,.0763062953236145,.0898596794881745,-.844218778613081,.239941895423861,-.558620231313288,-.269454073448871,.209262629936094,.278007231174539,-.0731405142768518
0,66,19,f,frosh,1,1,1,3.8,9.5,.4,35,2,30,4000,720000,5000,headphones in ears,.188,.300000000000001,4.75,2.85,19,998,.098,79800,4989,.0798940098279801,.0338408765087553,-.50140246400713,.626925583787592,.0575838227270462,-.351925269274058,.592710563423296,.0225055983222437,.251857997619892,.0811990718935616,.0902211909928463,.0821394026959151,.046830179312561,-.499706287629429,.617686010815329,.080438465726529,-.318830323343196,.59338393650952,.0167814551071619,.258038471630226,.0974179234249575
0,72, ,x,soph,1,1,1,3,5,.45,30,1,25,2000,700000,5292, ,.988,4.8,9.75,3.85,24,2998,.048,99800,4697,.0973847004179987,.485371103134576,-.0154352445420576,1.36919793444759,.327207072954017,1.21156798352202,-.128688237759358,.219092519665581,.229638696763547,.379533652860391,.421704058733767,.0992555452920819,.488971919478361,-.00840131503142599,1.36738077462477,.346277515222083,1.27976906312409,-.125647738455805,.209262629936094,.236281464962541,.432572206572532
0,76,22,f,sr,1,1,1,2,6,.39,20,2,25,3500,750000,1, ,1.988,3.8,19.75,2.85,24,1498,.108,49800,9988,.119248063655522,.385031052773282,.956499194388088,.626925583787592,.327207072954017,.03894804392496,.736990323659827,-.272374783692763,.632249384540679,.35507239359912,.3945248817768,.12065072353729,.390718199441517,.974208630164579,.617686010815329,.346277515222083,.0808195232736248,.737190271502586,-.271940307136236,.630515445369117,.402902890243321
0,84,18,f,frosh,1,1,1,2,5,.495,34,3.15,28,2000,699800,2, ,1.988,4.8,5.75,1.7,21,2998,.003,100000,9987,.119248063655522,.485371103134576,-.404209020114116,-.226687619471401,.165433122817835,1.21156798352202,-.777947158823746,.221058388879015,.632173291044595,.14260081546443,.158445350516033,.12065072353729,.488971919478361,-.401445293109828,-.244462967565528,.186774085524751,1.27976906312409,-.772776245924598,.211187441684383,.63044093507231,.166567740202359
0,88,20,f,soph,1,1,1,2.5,10,.35,33,4.5,20,4500,780000,400, ,1.488,-.199999999999999,6.75,.35,29,498,.148,19800,9589,.10831638203676,-.0163291486718914,-.307015576221101,-1.22875529286239,.596830323180988,-.742798582473077,1.31410936460595,-.567255165707769,.601888079603413,-.024100961650912,-.0267788462787911,.109953134414686,-.0022966807058612,-.303184298590228,-1.25655089870827,.612116564717637,-.718480169960016,1.31241561147485,-.560662069379634,.600785836943069,-.0228781077548638
0,92,21,m,soph,1,1,1,3.6,9.7,.4,25,2.5,35,3000,750000,9988,friends @ table chatting,.388,.100000000000001,14.75,2.35,14,1998,.098,49800,1,.0842666824754847,.0137728664364967,.470531974923015,.255789408457595,-.212039427499925,.429821357123978,.592710563423296,-.272374783692763,-.127696360843978,.12347822808032,.137198031200356,.0864184383449568,.0271794353051922,.482903657566577,.242838628910608,-.185400583769025,.480469369890445,.59338393650952,-.271940307136236,-.113618888843787,.149137076308695
0,96,20,m,soph,1,1,1, ,9.5,.45,25,4,20,3000,600000,500, , ,.300000000000001,14.75,.85,29,1998,.048,199800,9489, ,.0338408765087553,.470531974923015,-.857619117532396,.596830323180988,.429821357123978,-.128688237759358,1.20202712638227,.594278729995075, ,.292627879102791, ,.046830179312561,.482903657566577,-.881703516803553,.612116564717637,.480469369890445,-.125647738455805,1.17166850408075,.593334807262355,.297496478446371
