participant_id,labLocale,taskOrder,timing,trial_type,age_group,maxWrong,maxCorrect,prodSpeech_category,producer
Frankfurt.511125,Frankfurt,second,delayed,experimental,6yo,5,1,Usually,Yes
Frankfurt.511485,Frankfurt,first,delayed,experimental,6yo,5,1,Sometimes,Yes
Frankfurt.511485,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
Frankfurt.511485,Frankfurt,second,immediate,experimental,6yo,5,1,Sometimes,Yes
Frankfurt.511581,Frankfurt,first,delayed,experimental,5yo,5,1,Usually,Yes
Frankfurt.511581,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Frankfurt.511581,Frankfurt,second,immediate,experimental,5yo,5,1,Usually,Yes
Frankfurt.511590,Frankfurt,first,immediate,experimental,6yo,5,2,Sometimes,Yes
Frankfurt.511590,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
Frankfurt.511590,Frankfurt,second,delayed,experimental,6yo,5,1,Sometimes,Yes
Frankfurt.511611,Frankfurt,first,delayed,experimental,6yo,5,3,Usually,Yes
Frankfurt.511611,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Frankfurt.511611,Frankfurt,second,immediate,experimental,6yo,5,1,Usually,Yes
Frankfurt.511647,Frankfurt,first,immediate,experimental,6yo,5,1,Never,No
Frankfurt.511647,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,3,Never,No
Frankfurt.511647,Frankfurt,second,delayed,experimental,6yo,5,1,Never,No
Frankfurt.511812,Frankfurt,first,immediate,experimental,5yo,5,1,Usually,Yes
Frankfurt.511812,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,2,Usually,Yes
Frankfurt.511812,Frankfurt,second,delayed,experimental,5yo,5,2,Usually,Yes
Frankfurt.511854,Frankfurt,first,immediate,experimental,6yo,5,2,Usually,Yes
Frankfurt.511854,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Frankfurt.511854,Frankfurt,second,delayed,experimental,6yo,5,1,Usually,Yes
Frankfurt.511904,Frankfurt,first,immediate,experimental,6yo,5,3,Usually,Yes
Frankfurt.511904,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Frankfurt.511904,Frankfurt,second,delayed,experimental,6yo,5,2,Usually,Yes
Frankfurt.511957,Frankfurt,first,delayed,experimental,6yo,5,3,Sometimes,Yes
Frankfurt.511957,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
Frankfurt.511957,Frankfurt,second,immediate,experimental,6yo,5,1,Sometimes,Yes
Frankfurt.522081,Frankfurt,first,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.522081,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Frankfurt.522081,Frankfurt,second,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.522092,Frankfurt,first,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.522092,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.522092,Frankfurt,second,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.522260,Frankfurt,first,immediate,experimental,7yo,5,4,Usually,Yes
Frankfurt.522260,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,5,Usually,Yes
Frankfurt.522260,Frankfurt,second,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.522633,Frankfurt,first,delayed,experimental,6yo,5,3,Usually,Yes
Frankfurt.522633,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Frankfurt.522633,Frankfurt,second,immediate,experimental,6yo,5,3,Usually,Yes
Frankfurt.522689,Frankfurt,first,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.522689,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,2,Usually,Yes
Frankfurt.522689,Frankfurt,second,delayed,experimental,7yo,5,4,Usually,Yes
Frankfurt.522737,Frankfurt,first,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.522737,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.522737,Frankfurt,second,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.522828,Frankfurt,first,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.522828,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,2,Usually,Yes
Frankfurt.522828,Frankfurt,second,immediate,experimental,7yo,5,5,Usually,Yes
Frankfurt.611190,Frankfurt,first,delayed,experimental,7yo,5,5,Usually,Yes
Frankfurt.611190,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Frankfurt.611190,Frankfurt,second,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.611240,Frankfurt,first,immediate,experimental,7yo,5,2,Usually,Yes
Frankfurt.611240,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.611240,Frankfurt,second,delayed,experimental,7yo,5,1,Usually,Yes
Frankfurt.611255,Frankfurt,first,immediate,experimental,6yo,5,4,Usually,Yes
Frankfurt.611255,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Frankfurt.611255,Frankfurt,second,delayed,experimental,6yo,5,3,Usually,Yes
Frankfurt.611353,Frankfurt,first,immediate,experimental,7yo,5,2,Sometimes,Yes
Frankfurt.611353,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Sometimes,Yes
Frankfurt.611353,Frankfurt,second,delayed,experimental,7yo,5,3,Sometimes,Yes
Frankfurt.611382,Frankfurt,first,delayed,experimental,7yo,5,2,Usually,Yes
Frankfurt.611382,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.611382,Frankfurt,second,immediate,experimental,7yo,5,4,Usually,Yes
Frankfurt.611555,Frankfurt,first,delayed,experimental,6yo,5,4,Usually,Yes
Frankfurt.611555,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Frankfurt.611555,Frankfurt,second,immediate,experimental,6yo,5,4,Usually,Yes
Frankfurt.611616,Frankfurt,first,delayed,experimental,6yo,5,4,Usually,Yes
Frankfurt.611616,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Frankfurt.611616,Frankfurt,second,immediate,experimental,6yo,5,4,Usually,Yes
Frankfurt.611634,Frankfurt,first,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.611634,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Frankfurt.611634,Frankfurt,second,immediate,experimental,7yo,5,4,Usually,Yes
Frankfurt.611738,Frankfurt,first,immediate,experimental,6yo,5,4,Usually,Yes
Frankfurt.611738,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Frankfurt.611738,Frankfurt,second,delayed,experimental,6yo,5,3,Usually,Yes
Frankfurt.611760,Frankfurt,first,delayed,experimental,6yo,5,2,Usually,Yes
Frankfurt.611760,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,1,Usually,Yes
Frankfurt.611760,Frankfurt,second,immediate,experimental,6yo,5,1,Usually,Yes
Frankfurt.611865,Frankfurt,first,immediate,experimental,7yo,5,4,Usually,Yes
Frankfurt.611865,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.611865,Frankfurt,second,delayed,experimental,7yo,5,2,Usually,Yes
Frankfurt.611874,Frankfurt,first,immediate,experimental,7yo,5,1,Sometimes,Yes
Frankfurt.611874,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,2,Sometimes,Yes
Frankfurt.611874,Frankfurt,second,delayed,experimental,7yo,5,1,Sometimes,Yes
Frankfurt.611911,Frankfurt,first,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.611911,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.611911,Frankfurt,second,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.611942,Frankfurt,first,delayed,experimental,7yo,5,2,Usually,Yes
Frankfurt.611942,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.611942,Frankfurt,second,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.622012,Frankfurt,first,delayed,experimental,7yo,5,4,Usually,Yes
Frankfurt.622012,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Frankfurt.622012,Frankfurt,second,immediate,experimental,7yo,5,4,Usually,Yes
Frankfurt.622296,Frankfurt,first,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.622296,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.622296,Frankfurt,second,delayed,experimental,7yo,5,2,Usually,Yes
Frankfurt.622406,Frankfurt,first,immediate,experimental,7yo,5,2,Never,No
Frankfurt.622406,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Never,No
Frankfurt.622406,Frankfurt,second,delayed,experimental,7yo,5,3,Never,No
Frankfurt.622541,Frankfurt,first,delayed,experimental,7yo,5,4,Usually,Yes
Frankfurt.622541,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.622541,Frankfurt,second,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.622746,Frankfurt,first,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.622746,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Frankfurt.622746,Frankfurt,second,delayed,experimental,7yo,5,4,Usually,Yes
Frankfurt.622778,Frankfurt,first,immediate,experimental,7yo,5,4,Usually,Yes
Frankfurt.622778,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Frankfurt.622778,Frankfurt,second,delayed,experimental,7yo,5,2,Usually,Yes
Frankfurt.622792,Frankfurt,first,delayed,experimental,7yo,5,1,Usually,Yes
Frankfurt.622792,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Frankfurt.622792,Frankfurt,second,immediate,experimental,7yo,5,2,Usually,Yes
Frankfurt.622995,Frankfurt,first,immediate,experimental,7yo,5,3,Usually,Yes
Frankfurt.622995,Frankfurt,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Frankfurt.622995,Frankfurt,second,delayed,experimental,7yo,5,3,Usually,Yes
Frankfurt.701259,Frankfurt,first,immediate,experimental,5yo,5,2,Never,No
Frankfurt.701259,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,3,Never,No
Frankfurt.701259,Frankfurt,second,delayed,experimental,5yo,5,5,Never,No
Frankfurt.701294,Frankfurt,first,delayed,experimental,5yo,5,2,Never,No
Frankfurt.701294,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,2,Never,No
Frankfurt.701294,Frankfurt,second,immediate,experimental,5yo,5,1,Never,No
Frankfurt.701302,Frankfurt,first,immediate,experimental,5yo,5,2,Usually,Yes
Frankfurt.701302,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,2,Usually,Yes
Frankfurt.701302,Frankfurt,second,delayed,experimental,5yo,5,1,Usually,Yes
Frankfurt.701931,Frankfurt,first,delayed,experimental,6yo,5,3,Usually,Yes
Frankfurt.701931,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Frankfurt.701931,Frankfurt,second,immediate,experimental,6yo,5,1,Usually,Yes
Frankfurt.701960,Frankfurt,first,delayed,experimental,5yo,5,4,Usually,Yes
Frankfurt.701960,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,2,Usually,Yes
Frankfurt.701960,Frankfurt,second,immediate,experimental,5yo,5,5,Usually,Yes
Frankfurt.702005,Frankfurt,first,immediate,experimental,5yo,5,3,Usually,Yes
Frankfurt.702005,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Frankfurt.702005,Frankfurt,second,delayed,experimental,5yo,5,4,Usually,Yes
Frankfurt.702012,Frankfurt,first,delayed,experimental,5yo,5,2,Sometimes,Yes
Frankfurt.702012,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,2,Sometimes,Yes
Frankfurt.702012,Frankfurt,second,immediate,experimental,5yo,5,2,Sometimes,Yes
Frankfurt.702227,Frankfurt,first,delayed,experimental,5yo,5,3,Never,No
Frankfurt.702227,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,2,Never,No
Frankfurt.702227,Frankfurt,second,immediate,experimental,5yo,5,2,Never,No
Frankfurt.702368,Frankfurt,first,delayed,experimental,6yo,5,3,Usually,Yes
Frankfurt.702368,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Frankfurt.702368,Frankfurt,second,immediate,experimental,6yo,5,2,Usually,Yes
Frankfurt.702586,Frankfurt,first,immediate,experimental,5yo,5,1,Sometimes,Yes
Frankfurt.702586,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
Frankfurt.702586,Frankfurt,second,delayed,experimental,5yo,5,1,Sometimes,Yes
Frankfurt.702889,Frankfurt,first,immediate,experimental,5yo,5,3,Usually,Yes
Frankfurt.702889,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Frankfurt.702889,Frankfurt,second,delayed,experimental,5yo,5,1,Usually,Yes
Frankfurt.801094,Frankfurt,first,delayed,experimental,6yo,5,2,Usually,Yes
Frankfurt.801094,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,1,Usually,Yes
Frankfurt.801094,Frankfurt,second,immediate,experimental,6yo,5,3,Usually,Yes
Frankfurt.801351,Frankfurt,first,delayed,experimental,5yo,5,1,Usually,Yes
Frankfurt.801351,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
Frankfurt.801351,Frankfurt,second,immediate,experimental,5yo,5,1,Usually,Yes
Frankfurt.801470,Frankfurt,first,immediate,experimental,6yo,5,2,Sometimes,Yes
Frankfurt.801470,Frankfurt,point-and-name,point-and-name,point and name,6yo,5,2,Sometimes,Yes
Frankfurt.801470,Frankfurt,second,delayed,experimental,6yo,5,1,Sometimes,Yes
Frankfurt.801784,Frankfurt,first,delayed,experimental,5yo,5,1,Sometimes,Yes
Frankfurt.801784,Frankfurt,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
Frankfurt.801784,Frankfurt,second,immediate,experimental,5yo,5,1,Sometimes,Yes
Italy.10002,Italy,first,delayed,experimental,5yo,5,2,Usually,Yes
Italy.10002,Italy,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
Italy.10002,Italy,second,immediate,experimental,5yo,5,3,Usually,Yes
Italy.10003,Italy,first,delayed,experimental,5yo,5,2,Usually,Yes
Italy.10003,Italy,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Italy.10003,Italy,second,immediate,experimental,5yo,5,3,Usually,Yes
Italy.10006,Italy,first,immediate,experimental,5yo,5,2,Never,No
Italy.10006,Italy,point-and-name,point-and-name,point and name,5yo,5,1,Never,No
Italy.10006,Italy,second,delayed,experimental,5yo,5,1,Never,No
Italy.10007,Italy,first,delayed,experimental,5yo,5,1,Sometimes,Yes
Italy.10007,Italy,point-and-name,point-and-name,point and name,5yo,5,3,Sometimes,Yes
Italy.10007,Italy,second,immediate,experimental,5yo,5,3,Sometimes,Yes
Italy.10008,Italy,first,immediate,experimental,5yo,5,2,Never,No
Italy.10008,Italy,point-and-name,point-and-name,point and name,5yo,5,2,Never,No
Italy.10008,Italy,second,delayed,experimental,5yo,5,1,Never,No
Italy.10010,Italy,first,delayed,experimental,5yo,5,2,Usually,Yes
Italy.10010,Italy,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Italy.10010,Italy,second,immediate,experimental,5yo,5,1,Usually,Yes
Italy.10013,Italy,first,immediate,experimental,10yo,5,5,Usually,Yes
Italy.10013,Italy,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Italy.10013,Italy,second,delayed,experimental,10yo,5,4,Usually,Yes
Italy.10017,Italy,first,immediate,experimental,6yo,5,2,Usually,Yes
Italy.10017,Italy,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Italy.10017,Italy,second,delayed,experimental,6yo,5,2,Usually,Yes
Italy.10018,Italy,first,delayed,experimental,5yo,5,1,Never,No
Italy.10018,Italy,point-and-name,point-and-name,point and name,5yo,5,2,Never,No
Italy.10018,Italy,second,immediate,experimental,5yo,5,1,Never,No
Italy.10019,Italy,first,delayed,experimental,5yo,5,2,Usually,Yes
Italy.10019,Italy,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
Italy.10019,Italy,second,immediate,experimental,5yo,5,2,Usually,Yes
Italy.10020,Italy,first,immediate,experimental,6yo,5,3,Usually,Yes
Italy.10020,Italy,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Italy.10020,Italy,second,delayed,experimental,6yo,5,1,Usually,Yes
Italy.10021,Italy,first,immediate,experimental,6yo,5,1,Usually,Yes
Italy.10021,Italy,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Italy.10021,Italy,second,delayed,experimental,6yo,5,4,Usually,Yes
Italy.10022,Italy,first,immediate,experimental,10yo,5,5,Sometimes,Yes
Italy.10022,Italy,point-and-name,point-and-name,point and name,10yo,5,4,Sometimes,Yes
Italy.10022,Italy,second,delayed,experimental,10yo,5,4,Sometimes,Yes
Italy.10023,Italy,first,delayed,experimental,10yo,5,5,Usually,Yes
Italy.10023,Italy,point-and-name,point-and-name,point and name,10yo,5,3,Usually,Yes
Italy.10023,Italy,second,immediate,experimental,10yo,5,5,Usually,Yes
Italy.10024,Italy,first,delayed,experimental,10yo,5,3,Usually,Yes
Italy.10024,Italy,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Italy.10024,Italy,second,immediate,experimental,10yo,5,5,Usually,Yes
Italy.10026,Italy,first,delayed,experimental,10yo,5,4,Sometimes,Yes
Italy.10026,Italy,point-and-name,point-and-name,point and name,10yo,5,5,Sometimes,Yes
Italy.10026,Italy,second,immediate,experimental,10yo,5,4,Sometimes,Yes
Italy.527,Italy,first,immediate,experimental,7yo,5,1,Sometimes,Yes
Italy.527,Italy,point-and-name,point-and-name,point and name,7yo,5,1,Sometimes,Yes
Italy.527,Italy,second,delayed,experimental,7yo,5,1,Sometimes,Yes
Italy.531,Italy,first,delayed,experimental,7yo,5,1,Usually,Yes
Italy.531,Italy,point-and-name,point-and-name,point and name,7yo,5,1,Usually,Yes
Italy.531,Italy,second,immediate,experimental,7yo,5,1,Usually,Yes
Italy.533,Italy,first,delayed,experimental,7yo,5,3,Sometimes,Yes
Italy.533,Italy,point-and-name,point-and-name,point and name,7yo,5,3,Sometimes,Yes
Italy.533,Italy,second,immediate,experimental,7yo,5,3,Sometimes,Yes
Italy.538,Italy,first,delayed,experimental,7yo,5,1,Sometimes,Yes
Italy.538,Italy,point-and-name,point-and-name,point and name,7yo,5,1,Sometimes,Yes
Italy.538,Italy,second,immediate,experimental,7yo,5,1,Sometimes,Yes
Italy.542,Italy,first,delayed,experimental,7yo,5,4,Usually,Yes
Italy.542,Italy,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Italy.542,Italy,second,immediate,experimental,7yo,5,2,Usually,Yes
Italy.575,Italy,first,delayed,experimental,10yo,5,3,Sometimes,Yes
Italy.575,Italy,point-and-name,point-and-name,point and name,10yo,5,4,Sometimes,Yes
Italy.575,Italy,second,immediate,experimental,10yo,5,4,Sometimes,Yes
Italy.576,Italy,first,immediate,experimental,10yo,5,5,Usually,Yes
Italy.576,Italy,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Italy.576,Italy,second,delayed,experimental,10yo,5,4,Usually,Yes
Italy.591,Italy,first,delayed,experimental,7yo,5,2,Usually,Yes
Italy.591,Italy,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Italy.591,Italy,second,immediate,experimental,7yo,5,2,Usually,Yes
Italy.593,Italy,first,immediate,experimental,7yo,5,3,Sometimes,Yes
Italy.593,Italy,point-and-name,point-and-name,point and name,7yo,5,3,Sometimes,Yes
Italy.593,Italy,second,delayed,experimental,7yo,5,4,Sometimes,Yes
Italy.598,Italy,first,immediate,experimental,7yo,5,4,Sometimes,Yes
Italy.598,Italy,point-and-name,point-and-name,point and name,7yo,5,4,Sometimes,Yes
Italy.598,Italy,second,delayed,experimental,7yo,5,5,Sometimes,Yes
Italy.599,Italy,first,immediate,experimental,7yo,5,4,Usually,Yes
Italy.599,Italy,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Italy.599,Italy,second,delayed,experimental,7yo,5,4,Usually,Yes
Italy.604,Italy,first,delayed,experimental,7yo,5,3,Usually,Yes
Italy.604,Italy,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Italy.604,Italy,second,immediate,experimental,7yo,5,3,Usually,Yes
Italy.611,Italy,first,immediate,experimental,7yo,5,4,Usually,Yes
Italy.611,Italy,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Italy.611,Italy,second,delayed,experimental,7yo,5,4,Usually,Yes
Italy.617,Italy,first,immediate,experimental,7yo,5,1,Never,No
Italy.617,Italy,point-and-name,point-and-name,point and name,7yo,5,3,Never,No
Italy.617,Italy,second,delayed,experimental,7yo,5,3,Never,No
Italy.618,Italy,first,delayed,experimental,7yo,5,4,Usually,Yes
Italy.618,Italy,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Italy.618,Italy,second,immediate,experimental,7yo,5,2,Usually,Yes
Italy.621,Italy,first,immediate,experimental,6yo,5,5,Usually,Yes
Italy.621,Italy,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Italy.621,Italy,second,delayed,experimental,6yo,5,5,Usually,Yes
Italy.622,Italy,first,delayed,experimental,7yo,5,4,Usually,Yes
Italy.622,Italy,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Italy.622,Italy,second,immediate,experimental,7yo,5,3,Usually,Yes
Italy.623,Italy,first,delayed,experimental,7yo,5,3,Usually,Yes
Italy.623,Italy,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
