electrode,Value,epoch,stimuli,participant
PO8,-2.819011624,8,EH,p2_exp2
PO8,-7.182696739,9,EH,p2_exp2
PO8,-11.57414521,10,EH,p2_exp2
PO8,-3.578671961,11,EH,p2_exp2
PO8,-9.692904679,12,EH,p2_exp2
PO8,-7.037930408,14,EH,p2_exp2
PO8,-0.410786424,15,EH,p2_exp2
PO8,-4.431316478,16,EH,p2_exp2
PO8,-5.089398498,17,EH,p2_exp2
PO8,-1.284420496,18,EH,p2_exp2
PO8,-2.320896892,19,EH,p2_exp2
PO8,-6.204072353,20,EH,p2_exp2
PO8,-16.32138882,21,EH,p2_exp2
PO8,-3.270945551,22,EH,p2_exp2
PO8,-3.334250454,23,EH,p2_exp2
PO8,-9.432183132,24,EH,p2_exp2
PO8,-0.986464357,25,EH,p2_exp2
PO8,-5.749242736,26,EH,p2_exp2
PO8,-2.785520974,27,EH,p2_exp2
PO8,-2.023712612,28,EH,p2_exp2
PO8,-8.591486146,29,EH,p2_exp2
PO8,-9.028278581,30,EH,p2_exp2
PO8,-12.53488274,31,EH,p2_exp2
PO8,-8.637455301,32,EH,p2_exp2
PO8,-7.535200454,33,EH,p2_exp2
PO8,-12.41035948,34,EH,p2_exp2
PO8,-5.852385114,35,EH,p2_exp2
PO8,-14.63938328,36,EH,p2_exp2
PO8,-13.72917179,37,EH,p2_exp2
PO8,-3.215425345,38,EH,p2_exp2
Fz,-8.749053912,0,RH,p3_exp2
Fz,-6.868249897,1,RH,p3_exp2
Fz,-18.50847716,2,RH,p3_exp2
Fz,-16.21854405,3,RH,p3_exp2
Fz,-3.230970228,4,RH,p3_exp2
Fz,-4.794171485,6,RH,p3_exp2
Fz,-18.57729396,8,RH,p3_exp2
Fz,-3.714676964,9,RH,p3_exp2
Fz,-4.496107411,10,RH,p3_exp2
Fz,-15.98545075,11,RH,p3_exp2
Fz,-4.134080757,13,RH,p3_exp2
Fz,-0.86969281,14,RH,p3_exp2
Fz,-1.337252713,15,RH,p3_exp2
Fz,-5.111761511,18,RH,p3_exp2
Fz,-4.061002088,19,RH,p3_exp2
Fz,-0.291115978,20,RH,p3_exp2
Fz,-2.274128607,22,RH,p3_exp2
Fz,-4.04731906,23,RH,p3_exp2
Fz,-6.180357759,25,RH,p3_exp2
Fz,-28.85146878,26,RH,p3_exp2
Fz,-11.19170947,27,RH,p3_exp2
Fz,-0.902366501,28,RH,p3_exp2
Fz,-4.387513164,29,RH,p3_exp2
Fz,-1.020622597,30,RH,p3_exp2
Fz,-22.18120772,32,RH,p3_exp2
Fz,-14.94407959,34,RH,p3_exp2
Fz,-19.54963636,35,RH,p3_exp2
Fz,-9.403444192,37,RH,p3_exp2
Fz,-2.724456998,38,RH,p3_exp2
C3,-18.31444764,0,RH,p3_exp2
C3,-9.04969085,1,RH,p3_exp2
C3,-14.49798489,2,RH,p3_exp2
C3,-33.92205003,3,RH,p3_exp2
C3,-12.73071938,4,RH,p3_exp2
C3,-0.433586037,5,RH,p3_exp2
C3,-19.20508886,6,RH,p3_exp2
C3,-11.31581346,7,RH,p3_exp2
C3,-16.88594986,8,RH,p3_exp2
C3,-11.94738695,9,RH,p3_exp2
C3,-15.86635897,11,RH,p3_exp2
C3,-6.486193259,13,RH,p3_exp2
C3,-6.775775136,15,RH,p3_exp2
C3,-8.520506069,17,RH,p3_exp2
C3,-10.08607499,19,RH,p3_exp2
C3,-5.861259969,20,RH,p3_exp2
C3,-16.6070638,22,RH,p3_exp2
C3,-2.252351144,23,RH,p3_exp2
C3,-4.574601275,24,RH,p3_exp2
C3,-8.584472714,25,RH,p3_exp2
C3,-23.45999287,26,RH,p3_exp2
C3,-2.592721911,27,RH,p3_exp2
C3,-6.463756323,28,RH,p3_exp2
C3,-9.712355743,29,RH,p3_exp2
C3,-12.91328661,30,RH,p3_exp2
C3,-10.22036975,31,RH,p3_exp2
C3,-15.30041889,32,RH,p3_exp2
C3,-12.03648378,33,RH,p3_exp2
C3,-21.79955494,34,RH,p3_exp2
C3,-20.20376042,35,RH,p3_exp2
C3,-10.30616945,36,RH,p3_exp2
C3,-6.162279828,37,RH,p3_exp2
C3,-14.71782799,38,RH,p3_exp2
Cz,-2.112085087,0,RH,p3_exp2
Cz,-27.88726815,1,RH,p3_exp2
Cz,-28.77169576,2,RH,p3_exp2
Cz,-61.17711248,3,RH,p3_exp2
Cz,-51.41474145,4,RH,p3_exp2
Cz,-29.62164912,5,RH,p3_exp2
Cz,-29.24626351,6,RH,p3_exp2
Cz,-29.77901972,7,RH,p3_exp2
Cz,-15.4957826,8,RH,p3_exp2
Cz,-27.728644,9,RH,p3_exp2
Cz,-57.4288522,10,RH,p3_exp2
Cz,-21.1243951,11,RH,p3_exp2
Cz,-10.69462849,12,RH,p3_exp2
Cz,-27.38227432,13,RH,p3_exp2
Cz,-15.93280291,14,RH,p3_exp2
Cz,-23.15308312,15,RH,p3_exp2
Cz,-34.54093972,17,RH,p3_exp2
Cz,-40.58083807,19,RH,p3_exp2
Cz,-49.48403015,20,RH,p3_exp2
Cz,-13.88054713,21,RH,p3_exp2
Cz,-10.00323696,22,RH,p3_exp2
Cz,-32.18708274,23,RH,p3_exp2
Cz,-15.88560333,24,RH,p3_exp2
Cz,-32.69703885,25,RH,p3_exp2
Cz,-31.20038607,26,RH,p3_exp2
Cz,-13.04578904,27,RH,p3_exp2
Cz,-9.991044538,28,RH,p3_exp2
Cz,-3.687068064,29,RH,p3_exp2
Cz,-52.25478796,30,RH,p3_exp2
Cz,-57.5374532,31,RH,p3_exp2
Cz,-21.29457717,32,RH,p3_exp2
Cz,-22.7500382,33,RH,p3_exp2
Cz,-41.20475434,34,RH,p3_exp2
Cz,-17.84265002,36,RH,p3_exp2
Cz,-16.08287901,37,RH,p3_exp2
Cz,-21.90189679,38,RH,p3_exp2
C4,-9.186946517,2,RH,p3_exp2
C4,-54.6343507,3,RH,p3_exp2
C4,-45.72024278,4,RH,p3_exp2
C4,-28.10056846,5,RH,p3_exp2
C4,-40.87658987,6,RH,p3_exp2
C4,-22.73128043,7,RH,p3_exp2
C4,-28.3443344,8,RH,p3_exp2
C4,-35.46882689,9,RH,p3_exp2
C4,-21.49445218,10,RH,p3_exp2
C4,-8.630613162,11,RH,p3_exp2
C4,-33.97333431,13,RH,p3_exp2
C4,-24.65805655,14,RH,p3_exp2
C4,-4.734586689,15,RH,p3_exp2
C4,-24.56489869,17,RH,p3_exp2
C4,-31.59879173,19,RH,p3_exp2
C4,-16.11185975,20,RH,p3_exp2
C4,-24.11846911,22,RH,p3_exp2
C4,-14.3939436,24,RH,p3_exp2
C4,-22.45385542,25,RH,p3_exp2
C4,-26.02717278,26,RH,p3_exp2
C4,-1.323544633,27,RH,p3_exp2
C4,-18.15911836,28,RH,p3_exp2
C4,-29.67426678,30,RH,p3_exp2
C4,-51.28792344,31,RH,p3_exp2
C4,-10.90517922,32,RH,p3_exp2
C4,-24.95650317,33,RH,p3_exp2
C4,-16.59800546,34,RH,p3_exp2
C4,-14.0518978,35,RH,p3_exp2
C4,-29.15514566,36,RH,p3_exp2
C4,-8.316411181,37,RH,p3_exp2
C4,-27.55189407,38,RH,p3_exp2
Pz,-27.21161766,0,RH,p3_exp2
Pz,-1.679070809,1,RH,p3_exp2
Pz,-7.15378806,2,RH,p3_exp2
Pz,-43.37229857,3,RH,p3_exp2
Pz,-38.81320661,4,RH,p3_exp2
Pz,-24.61200875,5,RH,p3_exp2
Pz,-29.82137873,6,RH,p3_exp2
Pz,-23.93574663,7,RH,p3_exp2
Pz,-27.38844045,8,RH,p3_exp2
Pz,-30.2634914,9,RH,p3_exp2
Pz,-21.43429174,10,RH,p3_exp2
Pz,-7.125917333,11,RH,p3_exp2
Pz,-10.343051,13,RH,p3_exp2
Pz,-22.68668102,14,RH,p3_exp2
Pz,-16.83601923,15,RH,p3_exp2
Pz,-2.973344861,16,RH,p3_exp2
Pz,-25.74862023,17,RH,p3_exp2
Pz,-7.281138985,18,RH,p3_exp2
Pz,-22.52882496,19,RH,p3_exp2
Pz,-19.05491187,20,RH,p3_exp2
Pz,-14.20707372,21,RH,p3_exp2
Pz,-5.558803368,22,RH,p3_exp2
Pz,-13.66452445,23,RH,p3_exp2
Pz,-8.395404477,24,RH,p3_exp2
Pz,-24.93776035,25,RH,p3_exp2
Pz,-20.21680028,26,RH,p3_exp2
Pz,-3.930217594,27,RH,p3_exp2
Pz,-9.047379786,28,RH,p3_exp2
Pz,-2.834945579,29,RH,p3_exp2
Pz,-20.34908018,30,RH,p3_exp2
Pz,-38.63088764,31,RH,p3_exp2
Pz,-32.80917212,33,RH,p3_exp2
Pz,-3.699619433,34,RH,p3_exp2
Pz,-6.18162214,35,RH,p3_exp2
Pz,-8.62841518,36,RH,p3_exp2
Pz,-1.499536968,37,RH,p3_exp2
Pz,-12.68118439,38,RH,p3_exp2
PO7,-26.29658005,0,RH,p3_exp2
PO7,-29.07578002,2,RH,p3_exp2
PO7,-38.67890323,3,RH,p3_exp2
PO7,-30.73529523,4,RH,p3_exp2
PO7,-15.11283885,5,RH,p3_exp2
PO7,-42.36831828,6,RH,p3_exp2
PO7,-22.10645589,7,RH,p3_exp2
PO7,-19.01320853,8,RH,p3_exp2
PO7,-49.41590325,9,RH,p3_exp2
PO7,-25.12962077,13,RH,p3_exp2
PO7,-15.3494804,14,RH,p3_exp2
PO7,-18.14379815,15,RH,p3_exp2
PO7,-14.62088349,16,RH,p3_exp2
PO7,-20.55240462,17,RH,p3_exp2
PO7,-12.77287477,19,RH,p3_exp2
PO7,-15.66629244,20,RH,p3_exp2
PO7,-2.276639121,21,RH,p3_exp2
PO7,-22.77635957,22,RH,p3_exp2
PO7,-11.44747986,23,RH,p3_exp2
PO7,-21.36269401,24,RH,p3_exp2
PO7,-19.78974972,25,RH,p3_exp2
PO7,-15.36699216,26,RH,p3_exp2
PO7,-9.44225075,27,RH,p3_exp2
PO7,-18.61400274,28,RH,p3_exp2
PO7,-19.89286141,30,RH,p3_exp2
PO7,-27.42491064,31,RH,p3_exp2
PO7,-0.701991336,32,RH,p3_exp2
PO7,-20.04798135,33,RH,p3_exp2
PO7,-15.62489217,34,RH,p3_exp2
PO7,-27.00229506,35,RH,p3_exp2
PO7,-30.56923687,36,RH,p3_exp2
PO7,-21.90402924,38,RH,p3_exp2
Oz,-22.02740587,0,RH,p3_exp2
Oz,-13.13961468,1,RH,p3_exp2
Oz,-10.19959169,2,RH,p3_exp2
Oz,-40.94816692,3,RH,p3_exp2
Oz,-26.40856951,4,RH,p3_exp2
Oz,-27.51669863,5,RH,p3_exp2
Oz,-35.7262479,6,RH,p3_exp2
Oz,-12.61903546,7,RH,p3_exp2
Oz,-20.42845955,8,RH,p3_exp2
Oz,-22.41466771,9,RH,p3_exp2
Oz,-29.8989527,10,RH,p3_exp2
Oz,-13.10251927,12,RH,p3_exp2
Oz,-15.46231121,13,RH,p3_exp2
Oz,-23.73153405,14,RH,p3_exp2
Oz,-22.0733886,17,RH,p3_exp2
Oz,-18.52394996,19,RH,p3_exp2
Oz,-3.143437935,20,RH,p3_exp2
Oz,-4.736042915,21,RH,p3_exp2
Oz,-22.38630304,22,RH,p3_exp2
Oz,-12.02880874,23,RH,p3_exp2
Oz,-5.881430206,24,RH,p3_exp2
Oz,-13.98170575,25,RH,p3_exp2
Oz,-29.08705653,26,RH,p3_exp2
Oz,-7.899622763,27,RH,p3_exp2
Oz,-14.39553237,28,RH,p3_exp2
Oz,-26.97269525,30,RH,p3_exp2
Oz,-33.62370195,31,RH,p3_exp2
Oz,-4.860562637,32,RH,p3_exp2
Oz,-29.81280154,33,RH,p3_exp2
Oz,-13.52272031,34,RH,p3_exp2
Oz,-3.875273469,35,RH,p3_exp2
Oz,-20.32943116,36,RH,p3_exp2
Oz,-8.47426136,37,RH,p3_exp2
Oz,-12.13822708,38,RH,p3_exp2
PO8,-10.45453037,0,RH,p3_exp2
PO8,-20.82820439,1,RH,p3_exp2
PO8,-20.68869516,2,RH,p3_exp2
PO8,-28.56804618,3,RH,p3_exp2
PO8,-15.70673278,4,RH,p3_exp2
PO8,-8.597667563,5,RH,p3_exp2
PO8,-20.99285161,6,RH,p3_exp2
PO8,-20.9406337,7,RH,p3_exp2
PO8,-21.80864881,8,RH,p3_exp2
PO8,-15.13632624,9,RH,p3_exp2
PO8,-18.72594958,10,RH,p3_exp2
PO8,-8.547582727,13,RH,p3_exp2
PO8,-14.02859962,14,RH,p3_exp2
PO8,-9.790792064,16,RH,p3_exp2
PO8,-14.93603236,17,RH,p3_exp2
PO8,-34.61779875,19,RH,p3_exp2
PO8,-24.69411152,20,RH,p3_exp2
PO8,-5.936631195,21,RH,p3_exp2
PO8,-22.506651,22,RH,p3_exp2
PO8,-25.36167684,23,RH,p3_exp2
PO8,-14.31097052,24,RH,p3_exp2
PO8,-24.68846511,25,RH,p3_exp2
PO8,-23.0409569,26,RH,p3_exp2
PO8,-9.042986595,27,RH,p3_exp2
PO8,-11.01931322,28,RH,p3_exp2
PO8,-22.09822234,30,RH,p3_exp2
PO8,-32.31202936,31,RH,p3_exp2
PO8,-20.09002395,32,RH,p3_exp2
PO8,-16.4192906,33,RH,p3_exp2
PO8,-3.296803197,34,RH,p3_exp2
PO8,-26.12243303,35,RH,p3_exp2
PO8,-24.52971708,36,RH,p3_exp2
PO8,-16.39398635,38,RH,p3_exp2
Fz,-6.01490447,1,SH,p3_exp2
Fz,-3.746214119,2,SH,p3_exp2
Fz,-15.86024085,4,SH,p3_exp2
Fz,-6.870033971,6,SH,p3_exp2
Fz,-12.30536733,7,SH,p3_exp2
Fz,-8.626408381,8,SH,p3_exp2
Fz,-10.63145557,9,SH,p3_exp2
Fz,-2.347596846,10,SH,p3_exp2
Fz,-6.966822459,11,SH,p3_exp2
Fz,-17.98367493,12,SH,p3_exp2
Fz,-1.052160755,13,SH,p3_exp2
Fz,-5.278872815,14,SH,p3_exp2
Fz,-11.51780164,15,SH,p3_exp2
Fz,-13.72010889,17,SH,p3_exp2
Fz,-10.65115164,20,SH,p3_exp2
Fz,-21.42114597,21,SH,p3_exp2
Fz,-0.992121562,22,SH,p3_exp2
Fz,-4.224407114,25,SH,p3_exp2
Fz,-4.794883008,26,SH,p3_exp2
Fz,-4.215273619,27,SH,p3_exp2
Fz,-11.61778925,29,SH,p3_exp2
Fz,-15.78228707,30,SH,p3_exp2
Fz,-7.406044574,31,SH,p3_exp2
Fz,-6.479077674,32,SH,p3_exp2
Fz,-0.228145558,33,SH,p3_exp2
Fz,-0.018028716,34,SH,p3_exp2
Fz,-9.009897921,35,SH,p3_exp2
Fz,-24.24206579,36,SH,p3_exp2
Fz,-14.37404433,38,SH,p3_exp2
C3,-1.764795855,0,SH,p3_exp2
C3,-10.85033805,1,SH,p3_exp2
C3,-26.71207244,2,SH,p3_exp2
C3,-3.02160367,4,SH,p3_exp2
C3,-10.82420615,7,SH,p3_exp2
C3,-8.550848017,9,SH,p3_exp2
C3,-1.625662771,10,SH,p3_exp2
C3,-7.057178866,12,SH,p3_exp2
C3,-4.156836191,13,SH,p3_exp2
C3,-3.440775682,14,SH,p3_exp2
C3,-22.25339318,15,SH,p3_exp2
C3,-10.86429511,17,SH,p3_exp2
C3,-3.838673129,18,SH,p3_exp2
C3,-8.635787339,19,SH,p3_exp2
C3,-16.19416722,20,SH,p3_exp2
C3,-20.56533945,21,SH,p3_exp2
C3,-10.1176562,23,SH,p3_exp2
C3,-4.043537231,24,SH,p3_exp2
C3,-6.251024476,25,SH,p3_exp2
C3,-15.41608325,26,SH,p3_exp2
C3,-10.56796914,27,SH,p3_exp2
C3,-9.578983045,28,SH,p3_exp2
C3,-10.62050217,29,SH,p3_exp2
C3,-12.50191706,30,SH,p3_exp2
C3,-8.347256415,31,SH,p3_exp2
C3,-19.411481,32,SH,p3_exp2
C3,-11.91033947,33,SH,p3_exp2
C3,-5.56920135,34,SH,p3_exp2
C3,-13.46344605,35,SH,p3_exp2
C3,-20.14676049,36,SH,p3_exp2
C3,-7.655021238,38,SH,p3_exp2
Cz,-18.72875053,0,SH,p3_exp2
Cz,-28.08566645,2,SH,p3_exp2
Cz,-8.53019924,3,SH,p3_exp2
Cz,-9.822662132,4,SH,p3_exp2
Cz,-19.37134725,5,SH,p3_exp2
Cz,-25.67609553,6,SH,p3_exp2
Cz,-3.087213566,8,SH,p3_exp2
Cz,-36.98906613,9,SH,p3_exp2
Cz,-17.6371592,10,SH,p3_exp2
Cz,-63.40431851,11,SH,p3_exp2
Cz,-29.85143417,12,SH,p3_exp2
Cz,-20.99728769,13,SH,p3_exp2
Cz,-23.13588716,15,SH,p3_exp2
Cz,-58.93435009,16,SH,p3_exp2
Cz,-23.68650617,17,SH,p3_exp2
Cz,-21.17894692,18,SH,p3_exp2
Cz,-23.82599441,19,SH,p3_exp2
Cz,-13.74429431,20,SH,p3_exp2
Cz,-34.40219284,21,SH,p3_exp2
Cz,-30.0309721,22,SH,p3_exp2
Cz,-85.54896201,23,SH,p3_exp2
Cz,-55.06365768,24,SH,p3_exp2
Cz,-19.77946301,25,SH,p3_exp2
Cz,-39.51765802,26,SH,p3_exp2
Cz,-13.96913005,28,SH,p3_exp2
Cz,-33.22633659,29,SH,p3_exp2
Cz,-34.05156355,32,SH,p3_exp2
Cz,-12.15955603,33,SH,p3_exp2
Cz,-41.18158032,36,SH,p3_exp2
Cz,-79.35995167,37,SH,p3_exp2
Cz,-24.62212631,38,SH,p3_exp2
C4,-25.54727494,0,SH,p3_exp2
C4,-9.631793155,1,SH,p3_exp2
C4,-25.02175684,2,SH,p3_exp2
C4,-25.80643731,3,SH,p3_exp2
C4,-7.412067953,6,SH,p3_exp2
C4,-8.76001111,8,SH,p3_exp2
C4,-3.138052041,9,SH,p3_exp2
C4,-1.220605198,10,SH,p3_exp2
C4,-44.65944735,11,SH,p3_exp2
C4,-18.89584935,12,SH,p3_exp2
C4,-18.27581977,13,SH,p3_exp2
C4,-35.46367661,15,SH,p3_exp2
C4,-17.22088323,16,SH,p3_exp2
C4,-11.58798885,17,SH,p3_exp2
C4,-1.297590831,18,SH,p3_exp2
C4,-27.67300112,19,SH,p3_exp2
C4,-24.63733526,21,SH,p3_exp2
C4,-56.56449293,23,SH,p3_exp2
C4,-14.95615723,24,SH,p3_exp2
C4,-20.7911716,25,SH,p3_exp2
C4,-29.59343753,26,SH,p3_exp2
C4,-12.92820647,27,SH,p3_exp2
C4,-9.208264696,28,SH,p3_exp2
C4,-16.44799446,29,SH,p3_exp2
C4,-10.73417669,30,SH,p3_exp2
C4,-27.75940519,32,SH,p3_exp2
C4,-11.78720098,33,SH,p3_exp2
C4,-2.305817411,34,SH,p3_exp2
C4,-24.52009421,36,SH,p3_exp2
C4,-32.79919196,37,SH,p3_exp2
C4,-14.45695703,38,SH,p3_exp2
Pz,-22.4561384,0,SH,p3_exp2
Pz,-26.73031888,2,SH,p3_exp2
Pz,-17.69198175,3,SH,p3_exp2
Pz,-31.38224676,6,SH,p3_exp2
Pz,-6.550523498,8,SH,p3_exp2
Pz,-18.39870417,9,SH,p3_exp2
Pz,-4.057689376,10,SH,p3_exp2
Pz,-28.40720242,11,SH,p3_exp2
Pz,-7.612129518,12,SH,p3_exp2
Pz,-25.49329471,13,SH,p3_exp2
Pz,-11.39709707,14,SH,p3_exp2
Pz,-33.89567026,15,SH,p3_exp2
Pz,-25.72157014,16,SH,p3_exp2
Pz,-24.76384268,17,SH,p3_exp2
Pz,-25.1777418,19,SH,p3_exp2
Pz,-6.428445661,21,SH,p3_exp2
Pz,-46.49354844,23,SH,p3_exp2
Pz,-29.11962026,24,SH,p3_exp2
Pz,-18.14850384,25,SH,p3_exp2
Pz,-20.78610772,26,SH,p3_exp2
Pz,-4.863562612,27,SH,p3_exp2
Pz,-5.453723862,28,SH,p3_exp2
Pz,-18.57336864,29,SH,p3_exp2
Pz,-9.133695808,30,SH,p3_exp2
Pz,-1.584353037,31,SH,p3_exp2
Pz,-13.42722176,32,SH,p3_exp2
Pz,-11.8130476,34,SH,p3_exp2
Pz,-3.666048424,35,SH,p3_exp2
Pz,-25.83041844,36,SH,p3_exp2
Pz,-95.37261429,37,SH,p3_exp2
Pz,-16.45907709,38,SH,p3_exp2
PO7,-16.45244667,0,SH,p3_exp2
PO7,-14.55078331,1,SH,p3_exp2
PO7,-63.09851524,2,SH,p3_exp2
PO7,-19.55710784,3,SH,p3_exp2
PO7,-6.554316078,6,SH,p3_exp2
PO7,-15.93370392,7,SH,p3_exp2
PO7,-14.87546515,8,SH,p3_exp2
PO7,-15.0003577,9,SH,p3_exp2
PO7,-17.22212287,11,SH,p3_exp2
PO7,-13.91930798,13,SH,p3_exp2
PO7,-15.67787451,14,SH,p3_exp2
PO7,-44.16472939,15,SH,p3_exp2
PO7,-21.50978525,17,SH,p3_exp2
PO7,-2.632497059,18,SH,p3_exp2
PO7,-22.47781099,19,SH,p3_exp2
PO7,-3.490847131,20,SH,p3_exp2
PO7,-32.00086829,21,SH,p3_exp2
PO7,-3.930099992,22,SH,p3_exp2
PO7,-23.84752975,23,SH,p3_exp2
PO7,-11.94826794,24,SH,p3_exp2
PO7,-24.34122249,25,SH,p3_exp2
PO7,-22.68607871,26,SH,p3_exp2
PO7,-20.6013739,27,SH,p3_exp2
PO7,-2.281554786,28,SH,p3_exp2
PO7,-14.028136,29,SH,p3_exp2
PO7,-20.27284003,30,SH,p3_exp2
PO7,-17.40413501,32,SH,p3_exp2
PO7,-19.60604834,33,SH,p3_exp2
PO7,-17.48277642,34,SH,p3_exp2
PO7,-8.142905929,35,SH,p3_exp2
PO7,-26.21638577,36,SH,p3_exp2
PO7,-5.425858913,37,SH,p3_exp2
PO7,-16.42903591,38,SH,p3_exp2
Oz,-7.841125855,0,SH,p3_exp2
Oz,-31.2539013,2,SH,p3_exp2
Oz,-22.78659287,3,SH,p3_exp2
Oz,-3.860385615,4,SH,p3_exp2
Oz,-0.229043949,5,SH,p3_exp2
Oz,-20.80867371,6,SH,p3_exp2
Oz,-20.72287535,8,SH,p3_exp2
Oz,-10.74423838,9,SH,p3_exp2
Oz,-16.97335183,10,SH,p3_exp2
Oz,-41.77811054,11,SH,p3_exp2
Oz,-18.68392168,12,SH,p3_exp2
Oz,-15.24818732,13,SH,p3_exp2
Oz,-33.65559613,15,SH,p3_exp2
Oz,-18.84637426,16,SH,p3_exp2
Oz,-21.4716227,17,SH,p3_exp2
Oz,-10.28030918,18,SH,p3_exp2
Oz,-39.92799133,19,SH,p3_exp2
Oz,-1.536431263,20,SH,p3_exp2
Oz,-15.58278958,21,SH,p3_exp2
Oz,-7.846519497,22,SH,p3_exp2
Oz,-37.64821709,23,SH,p3_exp2
Oz,-7.962071929,24,SH,p3_exp2
Oz,-19.99131713,25,SH,p3_exp2
Oz,-22.2425431,26,SH,p3_exp2
Oz,-15.63986872,27,SH,p3_exp2
Oz,-7.559542945,28,SH,p3_exp2
Oz,-28.91976374,29,SH,p3_exp2
Oz,-5.302587191,30,SH,p3_exp2
Oz,-13.41133352,32,SH,p3_exp2
Oz,-12.10935464,33,SH,p3_exp2
Oz,-3.74221639,34,SH,p3_exp2
Oz,-6.862452514,35,SH,p3_exp2
Oz,-19.11919013,36,SH,p3_exp2
Oz,-49.77730967,37,SH,p3_exp2
Oz,-19.61747963,38,SH,p3_exp2
PO8,-10.20759124,0,SH,p3_exp2
PO8,-32.08952282,2,SH,p3_exp2
PO8,-15.51739611,3,SH,p3_exp2
PO8,-3.989895872,4,SH,p3_exp2
PO8,-19.67153088,6,SH,p3_exp2
PO8,-16.97563515,7,SH,p3_exp2
PO8,-7.026341657,8,SH,p3_exp2
PO8,-34.61208242,9,SH,p3_exp2
PO8,-22.91869847,11,SH,p3_exp2
PO8,-10.55543703,12,SH,p3_exp2
PO8,-20.47255223,13,SH,p3_exp2
PO8,-10.30637803,14,SH,p3_exp2
PO8,-17.39463373,15,SH,p3_exp2
PO8,-12.84624427,16,SH,p3_exp2
PO8,-21.85574606,17,SH,p3_exp2
PO8,-7.573644222,18,SH,p3_exp2
PO8,-11.07728793,19,SH,p3_exp2
PO8,-25.9701544,20,SH,p3_exp2
PO8,-18.36546018,21,SH,p3_exp2
PO8,-4.454715671,22,SH,p3_exp2
PO8,-29.28789349,23,SH,p3_exp2
PO8,-28.16059122,24,SH,p3_exp2
PO8,-24.8438396,25,SH,p3_exp2
PO8,-15.15162864,26,SH,p3_exp2
PO8,-13.17538399,27,SH,p3_exp2
PO8,-10.0475063,28,SH,p3_exp2
PO8,-20.98212434,29,SH,p3_exp2
PO8,-9.168179967,30,SH,p3_exp2
PO8,-1.199251983,31,SH,p3_exp2
PO8,-16.00737253,32,SH,p3_exp2
PO8,-20.33147952,33,SH,p3_exp2
PO8,-14.78839391,34,SH,p3_exp2
PO8,-3.17400395,35,SH,p3_exp2
PO8,-28.92142909,36,SH,p3_exp2
PO8,-14.59055965,37,SH,p3_exp2
PO8,-26.95630203,38,SH,p3_exp2
Fz,-15.9764848,1,EH,p3_exp2
Fz,-26.55520096,2,EH,p3_exp2
Fz,-8.187539438,3,EH,p3_exp2
Fz,-10.95309796,4,EH,p3_exp2
Fz,-6.03370168,5,EH,p3_exp2
Fz,-3.284336487,6,EH,p3_exp2
Fz,-3.804163085,7,EH,p3_exp2
Fz,-12.90613247,9,EH,p3_exp2
Fz,-6.182499337,10,EH,p3_exp2
Fz,-13.29378774,11,EH,p3_exp2
Fz,-8.550578977,12,EH,p3_exp2
Fz,-1.738318016,13,EH,p3_exp2
Fz,-0.843102133,14,EH,p3_exp2
Fz,-21.55441666,15,EH,p3_exp2
Fz,-28.04633421,20,EH,p3_exp2
Fz,-11.75989933,21,EH,p3_exp2
Fz,-10.46106616,23,EH,p3_exp2
Fz,-15.37338323,24,EH,p3_exp2
Fz,-6.582705636,26,EH,p3_exp2
Fz,-7.264625294,27,EH,p3_exp2
Fz,-2.377389432,28,EH,p3_exp2
Fz,-12.37016668,29,EH,p3_exp2
Fz,-2.885074533,30,EH,p3_exp2
Fz,-11.07634617,31,EH,p3_exp2
Fz,-13.52561993,32,EH,p3_exp2
Fz,-12.81600572,34,EH,p3_exp2
Fz,-4.901280748,35,EH,p3_exp2
Fz,-8.856019773,37,EH,p3_exp2
Fz,-1.970525378,38,EH,p3_exp2
C3,-3.583865137,0,EH,p3_exp2
C3,-24.69909404,1,EH,p3_exp2
C3,-13.57266688,2,EH,p3_exp2
C3,-18.36611275,3,EH,p3_exp2
C3,-14.50431741,4,EH,p3_exp2
C3,-5.752150905,5,EH,p3_exp2
C3,-7.206362182,7,EH,p3_exp2
C3,-15.148595,9,EH,p3_exp2
C3,-26.5724312,10,EH,p3_exp2
C3,-19.52617724,11,EH,p3_exp2
C3,-2.312343935,12,EH,p3_exp2
C3,-8.214195825,13,EH,p3_exp2
C3,-12.76906076,15,EH,p3_exp2
C3,-12.49602959,16,EH,p3_exp2
C3,-13.06582837,18,EH,p3_exp2
C3,-34.82334877,20,EH,p3_exp2
C3,-7.774808521,21,EH,p3_exp2
C3,-11.50689643,23,EH,p3_exp2
C3,-7.188185691,24,EH,p3_exp2
C3,-2.171727728,25,EH,p3_exp2
C3,-8.640777851,26,EH,p3_exp2
C3,-10.55217988,27,EH,p3_exp2
C3,-14.1802174,28,EH,p3_exp2
C3,-15.57279433,29,EH,p3_exp2
C3,-4.926653144,30,EH,p3_exp2
C3,-18.62325544,32,EH,p3_exp2
C3,-6.048132923,33,EH,p3_exp2
C3,-20.02893464,34,EH,p3_exp2
C3,-13.62504471,35,EH,p3_exp2
C3,-11.60394062,36,EH,p3_exp2
C3,-13.64746553,37,EH,p3_exp2
C3,-1.214478369,38,EH,p3_exp2
Cz,-3.58756519,0,EH,p3_exp2
Cz,-64.99110339,1,EH,p3_exp2
